year,load_time,state_alpha,county_ansi,util_practice_desc,state_ansi,reference_period_desc,asd_desc,state_name,domain_desc,sector_desc,end_code,county_name,region_desc,prodn_practice_desc,domaincat_desc,class_desc,location_desc,agg_level_desc,asd_code,freq_desc,group_desc,Value,unit_desc,zip_5,statisticcat_desc,county_code,begin_code,week_ending,watershed_desc,country_name,short_desc,state_fips_code,commodity_desc,source_desc,watershed_code,congr_district_code,CV (%),country_code
2012,2012-12-31 00:00:00.000,IA,031,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,CEDAR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, CEDAR",COUNTY,60,ANNUAL,FIELD CROPS,272,ACRES,,AREA HARVESTED,031,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,13.0,9000
2007,2012-01-01 00:00:00.000,IA,031,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,CEDAR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, CEDAR",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,031,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,045,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,CLINTON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, CLINTON",COUNTY,60,ANNUAL,FIELD CROPS,204,ACRES,,AREA HARVESTED,045,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,045,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,CLINTON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, CLINTON",COUNTY,60,ANNUAL,FIELD CROPS,237,ACRES,,AREA HARVESTED,045,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2022,2024-07-02 12:00:00.000,IA,095,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,IOWA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,095,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2017,2018-02-01 00:00:00.000,IA,095,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,IOWA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,095,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2012,2012-12-31 00:00:00.000,IA,095,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,IOWA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,095,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2007,2012-01-01 00:00:00.000,IA,095,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,IOWA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,095,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,095,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,IOWA,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, IOWA",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,095,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,097,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JACKSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JACKSON",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,097,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2017,2018-02-01 00:00:00.000,IA,097,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JACKSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JACKSON",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,097,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2012,2012-12-31 00:00:00.000,IA,097,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JACKSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JACKSON",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,097,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2022,2024-07-02 12:00:00.000,IA,103,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JOHNSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JOHNSON",COUNTY,60,ANNUAL,FIELD CROPS,243,ACRES,,AREA HARVESTED,103,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,103,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JOHNSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JOHNSON",COUNTY,60,ANNUAL,FIELD CROPS,730,ACRES,,AREA HARVESTED,103,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2007,2012-01-01 00:00:00.000,IA,103,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JOHNSON,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JOHNSON",COUNTY,60,ANNUAL,FIELD CROPS,"2,449",ACRES,,AREA HARVESTED,103,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2012,2012-12-31 00:00:00.000,IA,105,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JONES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JONES",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,105,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2007,2012-01-01 00:00:00.000,IA,105,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,JONES,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, JONES",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,105,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,113,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,LINN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, LINN",COUNTY,60,ANNUAL,FIELD CROPS,69,ACRES,,AREA HARVESTED,113,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,113,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,LINN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, LINN",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,113,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2012,2012-12-31 00:00:00.000,IA,113,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,LINN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, LINN",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,113,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2007,2012-01-01 00:00:00.000,IA,113,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,LINN,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, LINN",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,113,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,139,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,MUSCATINE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,60,ANNUAL,FIELD CROPS,"9,077",ACRES,,AREA HARVESTED,139,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,139,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,MUSCATINE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,60,ANNUAL,FIELD CROPS,"5,429",ACRES,,AREA HARVESTED,139,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2012,2012-12-31 00:00:00.000,IA,139,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,MUSCATINE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,60,ANNUAL,FIELD CROPS,"4,841",ACRES,,AREA HARVESTED,139,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,13.0,9000
2007,2012-01-01 00:00:00.000,IA,139,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,MUSCATINE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,60,ANNUAL,FIELD CROPS,"4,243",ACRES,,AREA HARVESTED,139,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,139,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,MUSCATINE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, MUSCATINE",COUNTY,60,ANNUAL,FIELD CROPS,"2,853",ACRES,,AREA HARVESTED,139,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,163,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,SCOTT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, SCOTT",COUNTY,60,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,163,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2017,2018-02-01 00:00:00.000,IA,163,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,SCOTT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, SCOTT",COUNTY,60,ANNUAL,FIELD CROPS,422,ACRES,,AREA HARVESTED,163,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2007,2012-01-01 00:00:00.000,IA,163,GRAIN,19,YEAR,EAST CENTRAL,IOWA,TOTAL,CROPS,00,SCOTT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, EAST CENTRAL, SCOTT",COUNTY,60,ANNUAL,FIELD CROPS,"1,450",ACRES,,AREA HARVESTED,163,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2017,2018-02-01 00:00:00.000,IA,001,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,ADAIR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, ADAIR",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,001,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2022,2024-07-02 12:00:00.000,IA,029,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,CASS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, CASS",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,029,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2012,2012-12-31 00:00:00.000,IA,029,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,CASS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, CASS",COUNTY,70,ANNUAL,FIELD CROPS,330,ACRES,,AREA HARVESTED,029,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,13.0,9000
2007,2012-01-01 00:00:00.000,IA,029,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,CASS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, CASS",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,029,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,071,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,FREMONT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, FREMONT",COUNTY,70,ANNUAL,FIELD CROPS,"6,189",ACRES,,AREA HARVESTED,071,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,071,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,FREMONT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, FREMONT",COUNTY,70,ANNUAL,FIELD CROPS,"9,752",ACRES,,AREA HARVESTED,071,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2012,2012-12-31 00:00:00.000,IA,071,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,FREMONT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, FREMONT",COUNTY,70,ANNUAL,FIELD CROPS,"6,175",ACRES,,AREA HARVESTED,071,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,13.0,9000
2007,2012-01-01 00:00:00.000,IA,071,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,FREMONT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, FREMONT",COUNTY,70,ANNUAL,FIELD CROPS,"6,003",ACRES,,AREA HARVESTED,071,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,071,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,FREMONT,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, FREMONT",COUNTY,70,ANNUAL,FIELD CROPS,"1,030",ACRES,,AREA HARVESTED,071,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,129,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MILLS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MILLS",COUNTY,70,ANNUAL,FIELD CROPS,848,ACRES,,AREA HARVESTED,129,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,129,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MILLS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MILLS",COUNTY,70,ANNUAL,FIELD CROPS,944,ACRES,,AREA HARVESTED,129,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2012,2012-12-31 00:00:00.000,IA,129,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MILLS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MILLS",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,129,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2007,2012-01-01 00:00:00.000,IA,129,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MILLS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MILLS",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,129,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,129,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MILLS,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MILLS",COUNTY,70,ANNUAL,FIELD CROPS,"1,395",ACRES,,AREA HARVESTED,129,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,137,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MONTGOMERY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MONTGOMERY",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,137,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2017,2018-02-01 00:00:00.000,IA,137,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MONTGOMERY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MONTGOMERY",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,137,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2012,2012-12-31 00:00:00.000,IA,137,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MONTGOMERY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MONTGOMERY",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,137,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2007,2012-01-01 00:00:00.000,IA,137,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,MONTGOMERY,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, MONTGOMERY",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,137,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,145,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,PAGE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,70,ANNUAL,FIELD CROPS,456,ACRES,,AREA HARVESTED,145,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,145,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,PAGE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,70,ANNUAL,FIELD CROPS,256,ACRES,,AREA HARVESTED,145,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2012,2012-12-31 00:00:00.000,IA,145,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,PAGE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,145,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2007,2012-01-01 00:00:00.000,IA,145,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,PAGE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,145,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,145,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,PAGE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, PAGE",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,145,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,"5,382",ACRES,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,18.8,9000
2017,2018-02-01 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,"1,875",ACRES,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,25.6,9000
2012,2012-12-31 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,"2,378",ACRES,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,13.0,9000
2007,2012-01-01 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,"1,476",ACRES,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2002,2012-01-01 00:00:00.000,IA,155,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,POTTAWATTAMIE,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, POTTAWATTAMIE",COUNTY,70,ANNUAL,FIELD CROPS,"2,440",ACRES,,AREA HARVESTED,155,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,,9000
2022,2024-07-02 12:00:00.000,IA,173,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,TAYLOR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,173,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
2017,2018-02-01 00:00:00.000,IA,173,GRAIN,19,YEAR,SOUTHWEST,IOWA,TOTAL,CROPS,00,TAYLOR,,IRRIGATED,NOT SPECIFIED,ALL CLASSES,"IOWA, SOUTHWEST, TAYLOR",COUNTY,70,ANNUAL,FIELD CROPS,                 (D),ACRES,,AREA HARVESTED,173,00,,,UNITED STATES,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",19,CORN,CENSUS,00000000,,(D),9000
