short_desc,watershed_desc,country_name,commodity_desc,source_desc,state_fips_code,watershed_code,congr_district_code,CV (%),country_code,zip_5,statisticcat_desc,begin_code,county_code,week_ending,asd_code,group_desc,freq_desc,Value,unit_desc,prodn_practice_desc,domaincat_desc,location_desc,class_desc,agg_level_desc,end_code,county_name,region_desc,asd_desc,state_name,domain_desc,sector_desc,state_ansi,reference_period_desc,year,load_time,state_alpha,county_ansi,util_practice_desc
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,041,,10,FARMS & LAND & ASSETS,ANNUAL,33,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, CLAY","LAND USE, CROPLAND",COUNTY,00,CLAY,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,041,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,12.4,9000,,AREA,00,059,,10,FARMS & LAND & ASSETS,ANNUAL,30,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, DICKINSON","LAND USE, CROPLAND",COUNTY,00,DICKINSON,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,059,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,059,,10,FARMS & LAND & ASSETS,ANNUAL,35,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, DICKINSON","LAND USE, CROPLAND",COUNTY,00,DICKINSON,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,059,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,11.0,9000,,AREA,00,063,,10,FARMS & LAND & ASSETS,ANNUAL,29,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, EMMET","LAND USE, CROPLAND",COUNTY,00,EMMET,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,063,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,063,,10,FARMS & LAND & ASSETS,ANNUAL,47,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, EMMET","LAND USE, CROPLAND",COUNTY,00,EMMET,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,063,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.7,9000,,AREA,00,119,,10,FARMS & LAND & ASSETS,ANNUAL,43,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, LYON","LAND USE, CROPLAND",COUNTY,00,LYON,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,119,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,119,,10,FARMS & LAND & ASSETS,ANNUAL,38,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, LYON","LAND USE, CROPLAND",COUNTY,00,LYON,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,119,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,11.7,9000,,AREA,00,141,,10,FARMS & LAND & ASSETS,ANNUAL,39,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, O BRIEN","LAND USE, CROPLAND",COUNTY,00,O BRIEN,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,141,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,141,,10,FARMS & LAND & ASSETS,ANNUAL,39,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, O BRIEN","LAND USE, CROPLAND",COUNTY,00,O BRIEN,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,141,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,12.3,9000,,AREA,00,143,,10,FARMS & LAND & ASSETS,ANNUAL,26,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, OSCEOLA","LAND USE, CROPLAND",COUNTY,00,OSCEOLA,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,143,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,143,,10,FARMS & LAND & ASSETS,ANNUAL,34,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, OSCEOLA","LAND USE, CROPLAND",COUNTY,00,OSCEOLA,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,143,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,9.0,9000,,AREA,00,147,,10,FARMS & LAND & ASSETS,ANNUAL,33,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, PALO ALTO","LAND USE, CROPLAND",COUNTY,00,PALO ALTO,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,147,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,147,,10,FARMS & LAND & ASSETS,ANNUAL,26,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, PALO ALTO","LAND USE, CROPLAND",COUNTY,00,PALO ALTO,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,147,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,14.7,9000,,AREA,00,149,,10,FARMS & LAND & ASSETS,ANNUAL,35,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, PLYMOUTH","LAND USE, CROPLAND",COUNTY,00,PLYMOUTH,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,149,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,149,,10,FARMS & LAND & ASSETS,ANNUAL,35,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, PLYMOUTH","LAND USE, CROPLAND",COUNTY,00,PLYMOUTH,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,149,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,13.9,9000,,AREA,00,151,,10,FARMS & LAND & ASSETS,ANNUAL,32,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, POCAHONTAS","LAND USE, CROPLAND",COUNTY,00,POCAHONTAS,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,151,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,151,,10,FARMS & LAND & ASSETS,ANNUAL,35,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, POCAHONTAS","LAND USE, CROPLAND",COUNTY,00,POCAHONTAS,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,151,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,12.0,9000,,AREA,00,167,,10,FARMS & LAND & ASSETS,ANNUAL,32,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, SIOUX","LAND USE, CROPLAND",COUNTY,00,SIOUX,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,167,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,167,,10,FARMS & LAND & ASSETS,ANNUAL,31,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTHWEST, SIOUX","LAND USE, CROPLAND",COUNTY,00,SIOUX,,NORTHWEST,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,167,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,10.6,9000,,AREA,00,023,,20,FARMS & LAND & ASSETS,ANNUAL,28,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, BUTLER","LAND USE, CROPLAND",COUNTY,00,BUTLER,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,023,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,023,,20,FARMS & LAND & ASSETS,ANNUAL,27,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, BUTLER","LAND USE, CROPLAND",COUNTY,00,BUTLER,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,023,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,5.6,9000,,AREA,00,033,,20,FARMS & LAND & ASSETS,ANNUAL,24,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, CERRO GORDO","LAND USE, CROPLAND",COUNTY,00,CERRO GORDO,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,033,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,033,,20,FARMS & LAND & ASSETS,ANNUAL,24,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, CERRO GORDO","LAND USE, CROPLAND",COUNTY,00,CERRO GORDO,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,033,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,6.8,9000,,AREA,00,067,,20,FARMS & LAND & ASSETS,ANNUAL,31,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, FLOYD","LAND USE, CROPLAND",COUNTY,00,FLOYD,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,067,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,067,,20,FARMS & LAND & ASSETS,ANNUAL,27,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, FLOYD","LAND USE, CROPLAND",COUNTY,00,FLOYD,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,067,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,16.1,9000,,AREA,00,069,,20,FARMS & LAND & ASSETS,ANNUAL,33,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, FRANKLIN","LAND USE, CROPLAND",COUNTY,00,FRANKLIN,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,069,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,069,,20,FARMS & LAND & ASSETS,ANNUAL,34,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, FRANKLIN","LAND USE, CROPLAND",COUNTY,00,FRANKLIN,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,069,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,9.4,9000,,AREA,00,081,,20,FARMS & LAND & ASSETS,ANNUAL,33,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, HANCOCK","LAND USE, CROPLAND",COUNTY,00,HANCOCK,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,081,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,081,,20,FARMS & LAND & ASSETS,ANNUAL,30,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, HANCOCK","LAND USE, CROPLAND",COUNTY,00,HANCOCK,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,081,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.1,9000,,AREA,00,091,,20,FARMS & LAND & ASSETS,ANNUAL,29,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, HUMBOLDT","LAND USE, CROPLAND",COUNTY,00,HUMBOLDT,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,091,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,091,,20,FARMS & LAND & ASSETS,ANNUAL,24,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, HUMBOLDT","LAND USE, CROPLAND",COUNTY,00,HUMBOLDT,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,091,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.1,9000,,AREA,00,109,,20,FARMS & LAND & ASSETS,ANNUAL,28,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, KOSSUTH","LAND USE, CROPLAND",COUNTY,00,KOSSUTH,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,109,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,109,,20,FARMS & LAND & ASSETS,ANNUAL,28,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, KOSSUTH","LAND USE, CROPLAND",COUNTY,00,KOSSUTH,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,109,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,8.9,9000,,AREA,00,131,,20,FARMS & LAND & ASSETS,ANNUAL,26,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, MITCHELL","LAND USE, CROPLAND",COUNTY,00,MITCHELL,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,131,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,131,,20,FARMS & LAND & ASSETS,ANNUAL,36,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, MITCHELL","LAND USE, CROPLAND",COUNTY,00,MITCHELL,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,131,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,7.9,9000,,AREA,00,189,,20,FARMS & LAND & ASSETS,ANNUAL,31,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, WINNEBAGO","LAND USE, CROPLAND",COUNTY,00,WINNEBAGO,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,189,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,189,,20,FARMS & LAND & ASSETS,ANNUAL,33,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, WINNEBAGO","LAND USE, CROPLAND",COUNTY,00,WINNEBAGO,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,189,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,17.5,9000,,AREA,00,195,,20,FARMS & LAND & ASSETS,ANNUAL,21,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, WORTH","LAND USE, CROPLAND",COUNTY,00,WORTH,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2022,2024-06-28 12:00:00.000,IA,195,ALL UTILIZATION PRACTICES
"PRACTICES, LAND USE, CROPLAND, CONSERVATION TILLAGE, (EXCL NO-TILL) - AREA, MEASURED IN PCT OF FARM OPERATIONS",,UNITED STATES,PRACTICES,CENSUS,19,00000000,,25.2,9000,,AREA,00,195,,20,FARMS & LAND & ASSETS,ANNUAL,27,PCT OF FARM OPERATIONS,"CONSERVATION TILLAGE, (EXCL NO-TILL)","PRODUCERS, PRINCIPAL: (SEX = FEMALE)","IOWA, NORTH CENTRAL, WORTH","LAND USE, CROPLAND",COUNTY,00,WORTH,,NORTH CENTRAL,IOWA,PRODUCERS,DEMOGRAPHICS,19,YEAR,2017,2018-02-01 00:00:00.000,IA,195,ALL UTILIZATION PRACTICES
