Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Min Relative Humidity,Max Relative Humidity,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,Latitude,Longitude,CN_Ratio,pH_Suitability,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Temp_Range,Wind_Range,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,Yield
15,4.13,Mymensingh,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,62,32,15.0,52,70,0.41,1.47,5.06,301.65,-7492.91,0.48,0.67,0.14,0.24,0.53,0.5,722.08,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.29,0.02,1.1,Optimal,1391.11,27.5,34.86,18.34,0,1.54,5.49,0.03,16.52,5.46,50.58,Low Risk,0,4.13
15,4.2,Chattogram,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,63,32,15.0,52,70,0.46,2.26,6.06,301.77,-7492.96,0.5,0.66,0.25,0.2,0.41,0.39,594.69,6.31,14.48,1.39,37.8,22.9,39.3,1.3,22.33,91.83,10.41,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.28,0.04,1.22,Optimal,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,4.2
15,4.73,Sherpur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,71,25,15.0,50,70,0.3,1.02,4.35,297.8,-2493.98,0.42,0.63,0.28,0.15,0.35,0.36,747.93,5.74,23.2,2.18,31.38,27.07,41.57,1.29,25.02,90.01,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.26,0.03,1.16,Optimal,82.59,19.2,29.93,8.25,0,1.23,4.57,0.07,21.68,4.5,4.3,Low Risk,0,4.73
15,0.2,Natore,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,3,30,26.0,20,50,0.37,1.34,4.78,301.77,-7492.93,0.39,0.63,0.14,0.23,0.48,0.59,745.98,5.91,17.81,1.42,39.91,26.47,33.6,1.28,24.41,88.99,12.53,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.28,0.3,0.01,1.05,Optimal,772.89,28.15,36.56,17.79,8,2.22,8.45,0.03,18.77,8.42,27.46,Moderate Risk,0,0.2
15,0.27,Dinajpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,4,30,26.0,20,50,0.45,1.66,5.27,301.56,-7492.92,0.45,0.7,0.23,0.2,0.47,0.45,713.92,6.01,15.94,1.43,37.14,25.3,37.54,1.28,25.63,88.63,11.14,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.29,0.29,0.0,1.01,Optimal,881.89,27.74,34.58,17.61,0,1.94,7.11,0.05,16.97,7.06,31.79,Low Risk,0,0.27
16,6.56,Munshiganj,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,105,30,20.0,65,75,0.34,1.48,5.06,301.18,-7492.91,0.34,0.48,0.13,0.16,0.35,0.46,780.8,5.44,20.42,2.42,35.02,29.59,35.41,1.25,23.55,90.53,8.43,Acidic (Chua),Loamy (Thịt/Phù sa),0.32,0.32,-0.0,0.99,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,6.56
16,6.75,Thakurgaon,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,108,30,20.0,60,80,0.35,1.05,3.68,303.58,20.56,0.31,0.48,0.16,0.15,0.32,0.47,882.81,5.85,20.19,1.81,30.97,32.95,36.08,1.3,23.77,90.36,11.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.35,0.34,-0.01,0.98,Optimal,1043.06,28.51,40.93,15.5,46,2.54,6.3,0.09,25.43,6.21,36.58,High Risk,1,6.75
16,5.62,Rajshahi,Kharif 1,21.5,82.5,Dalim,April,No need to do,Throuout The year,90,38,5.0,70,95,0.33,0.99,3.84,303.53,14.99,0.3,0.39,0.21,0.07,0.18,0.24,981.16,6.11,18.59,1.58,36.24,17.79,45.99,1.29,24.63,89.04,11.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.25,0.03,1.2,Optimal,471.39,29.7,42.83,14.55,72,2.34,6.74,0.09,28.28,6.65,15.87,High Risk,1,5.62
16,1.19,Rajshahi,Kharif 1,24.0,70.0,Safeda,April,No need to do,Jan to March,19,38,10.0,60,80,0.33,0.99,3.84,303.53,14.99,0.3,0.39,0.21,0.07,0.18,0.24,981.16,6.11,18.59,1.58,36.24,17.79,45.99,1.29,24.63,89.04,11.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.16,0.21,0.06,1.4,Moderate,471.39,29.7,42.83,14.55,72,2.34,6.74,0.09,28.28,6.65,15.87,High Risk,1,1.19
16,4.44,Dhaka,Kharif 1,24.0,70.0,Safeda,April,No need to do,Jan to March,71,38,10.0,60,80,0.31,0.87,3.27,303.4,16.5,0.24,0.27,0.21,0.03,0.07,0.12,1029.22,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,Acidic (Chua),Clayey (Sét),0.17,0.23,0.06,1.37,Moderate,1043.06,28.51,40.93,15.5,46,2.54,6.3,0.09,25.43,6.21,36.58,High Risk,1,4.44
16,2.62,Rangamati,Kharif 2,30.0,75.0,Green Palmyra,April,No need to do,May,42,35,25.0,60,90,0.53,4.09,7.49,300.26,-7492.93,0.57,0.76,0.4,0.2,0.36,0.34,525.11,5.7,24.39,2.13,32.36,27.91,39.73,1.25,22.65,92.18,11.45,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.24,0.02,1.15,Moderate,1450.75,28.05,34.55,19.76,0,2.36,11.27,0.03,14.79,11.24,51.72,Low Risk,0,2.62
16,5.38,Dhaka,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,86,25,15.0,60,75,0.27,0.93,4.23,299.39,-2495.45,0.38,0.43,0.34,0.04,0.09,0.11,811.05,5.49,13.48,1.2,40.33,25.96,33.7,1.32,23.76,90.39,11.22,Acidic (Chua),Clayey (Sét),0.22,0.27,0.05,1.26,Optimal,82.23,19.61,30.39,8.94,0,1.25,3.9,0.06,21.45,3.84,4.19,Low Risk,0,5.38
16,0.31,Khulna,Kharif 2,22.5,82.5,Motor,Oct,Nov to March,March to April,5,30,15.0,75,90,0.33,2.35,5.37,300.42,-7492.93,0.45,0.58,0.27,0.14,0.31,0.31,682.16,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.33,0.44,0.11,1.41,Optimal,1080.92,27.74,34.2,18.34,0,2.06,7.47,0.15,15.86,7.32,38.97,Low Risk,0,0.31
16,0.44,Moulvibazar,Kharif 2,22.5,82.5,Motor,Oct,Nov to March,March to April,7,30,15.0,75,90,0.43,2.17,5.81,301.25,-7492.92,0.44,0.62,0.23,0.17,0.39,0.37,576.58,6.08,16.13,2.15,32.01,29.74,38.23,1.3,24.49,91.76,7.5,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.28,0.05,1.28,Optimal,1626.4,27.89,35.28,17.48,2,1.23,5.03,0.02,17.8,5.01,58.31,Moderate Risk,0,0.44
16,0.44,Narayanganj,Kharif 2,22.5,82.5,Motor,Oct,Nov to March,March to April,7,30,15.0,75,90,0.32,1.13,4.53,302.32,-7492.92,0.35,0.48,0.21,0.12,0.28,0.34,874.99,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.28,0.04,1.22,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,0.44
16,3.06,Sirajganj,Kharif 2,23.5,61.0,Oal Kachu,Sep,Oct to Dec,Dec to Feb,49,32,15.0,52,70,0.29,1.09,4.14,301.28,-7492.91,0.28,0.43,0.12,0.15,0.31,0.56,931.33,5.87,16.81,1.53,30.62,29.44,39.96,1.34,24.46,89.71,10.98,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.26,0.04,1.21,Optimal,1132.42,27.87,34.22,18.47,0,2.08,7.64,0.06,15.75,7.58,40.63,Low Risk,0,3.06
16,1.69,Gopalganj,Kharif 2,14.5,82.5,Shalgom,Sep,Oct to Nov,Nov to Feb,27,24,5.0,70,95,0.38,1.75,5.51,301.04,-7492.93,0.53,0.64,0.37,0.13,0.27,0.24,647.25,5.59,29.57,2.31,33.11,25.11,41.8,1.25,23.0,89.83,12.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.51,0.79,0.28,1.59,Optimal,1238.15,27.71,33.63,18.56,0,2.14,7.37,0.03,15.07,7.34,44.67,Low Risk,0,1.69
16,6.69,Rangpur,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,107,25,15.0,50,70,0.28,0.93,4.31,297.74,-2494.63,0.39,0.53,0.3,0.11,0.23,0.28,941.37,5.6,12.12,1.24,30.27,32.89,36.88,1.3,25.64,89.08,9.77,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.23,0.01,1.07,Moderate,85.09,18.75,29.18,7.74,0,1.43,7.0,0.06,21.44,6.94,4.54,Low Risk,0,6.69
16,43.5,Kushtia,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,696,25,15.0,50,70,0.32,1.12,4.86,298.34,-2493.83,0.45,0.51,0.34,0.08,0.18,0.18,804.93,5.96,19.52,2.05,35.95,25.15,38.89,1.28,23.9,89.13,9.52,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.24,0.04,1.21,Moderate,91.4,19.21,30.12,7.92,0,1.42,5.1,0.04,22.2,5.06,4.76,Low Risk,0,43.5
16,0.38,Meherpur,Kharif 2,27.5,35.0,Gram,Aug,Sep to Oct,Nov,6,35,20.0,25,45,0.43,1.39,5.17,302.52,-7493.04,0.44,0.66,0.13,0.24,0.53,0.54,737.19,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.29,0.02,1.08,Optimal,762.83,28.12,36.28,18.19,9,2.27,8.43,0.04,18.09,8.39,27.12,Moderate Risk,0,0.38
16,0.38,Meherpur,Kharif 2,28.0,35.0,Arhar,Aug,Sep to Oct,Nov,6,30,26.0,20,50,0.43,1.39,5.17,302.52,-7493.04,0.44,0.66,0.13,0.24,0.53,0.54,737.19,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.29,0.02,1.08,Optimal,762.83,28.12,36.28,18.19,9,2.27,8.43,0.04,18.09,8.39,27.12,Moderate Risk,0,0.38
17,0.65,Sylhet,Rabi,31.0,45.0,Sesame,Nov,Dec to Jan,Feb,11,35,27.0,40,50,0.29,0.94,4.3,299.09,-2494.42,0.44,0.49,0.36,0.06,0.13,0.13,712.11,5.61,19.98,1.81,28.45,42.62,28.93,1.24,24.74,91.69,11.03,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.3,0.33,0.03,1.1,Optimal,83.51,19.11,30.34,8.06,0,0.93,3.7,0.01,22.28,3.69,4.37,Low Risk,0,0.65
17,2.76,Manikganj,Kharif 2,30.0,80.0,Jamrul,June,July to August,June  to September,47,35,25.0,70,90,0.32,1.18,4.63,301.46,-7492.91,0.36,0.42,0.18,0.12,0.24,0.33,855.28,5.77,20.31,1.88,30.4,24.41,45.17,1.3,23.83,89.97,10.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.29,0.3,0.01,1.02,Optimal,1117.67,27.83,33.61,18.75,0,2.17,8.25,0.04,14.86,8.21,40.15,Low Risk,0,2.76
17,63.24,Magura,Kharif 2,30.0,80.0,Jamrul,June,July to August,June  to September,1075,35,25.0,70,90,0.42,1.7,5.52,301.93,-7492.93,0.46,0.72,0.23,0.22,0.49,0.47,717.91,5.92,22.91,1.96,30.11,20.69,49.19,1.28,23.49,89.42,11.68,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.29,0.02,1.11,Optimal,996.2,27.8,34.21,18.74,0,2.16,7.83,0.11,15.47,7.72,35.83,Low Risk,0,63.24
17,5.06,Chuadanga,Kharif 1,27.5,85.0,Malta,June,June to August,August to September,86,35,20.0,80,90,0.4,1.1,4.14,304.29,12.14,0.38,0.47,0.31,0.07,0.16,0.18,795.21,6.07,20.18,1.46,38.89,18.38,42.72,1.3,23.64,88.85,13.81,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.28,0.01,1.07,Optimal,392.57,29.83,44.7,14.82,79,2.61,6.9,0.06,29.88,6.84,13.16,High Risk,1,5.06
17,1.47,Sylhet,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,25,40,25.0,50,80,0.19,0.71,2.43,301.52,24.63,0.1,0.24,0.02,0.11,0.22,1.01,1019.73,5.61,19.98,1.81,28.45,42.62,28.93,1.24,24.74,91.69,11.03,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.28,0.31,0.03,1.14,Optimal,2078.94,27.4,36.89,13.58,15,1.55,4.69,0.09,23.31,4.6,75.86,Moderate Risk,0,1.47
17,1.76,Kurigram,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,30,40,25.0,50,80,0.24,0.72,2.71,300.72,23.7,0.18,0.25,0.05,0.09,0.2,0.5,969.65,5.63,18.2,1.97,32.46,34.49,33.03,1.31,25.81,89.64,9.23,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.27,0.04,1.22,Optimal,1572.26,27.49,37.59,13.55,17,2.04,6.81,0.04,24.04,6.77,57.18,High Risk,0,1.76
17,3.41,Manikganj,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,58,40,25.0,50,80,0.34,1.03,3.76,301.74,16.32,0.24,0.33,0.17,0.07,0.16,0.27,1145.49,5.77,20.31,1.88,30.4,24.41,45.17,1.3,23.83,89.97,10.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.16,0.2,0.04,1.37,Moderate,841.36,28.8,41.68,15.46,49,2.45,6.49,0.11,26.22,6.38,29.21,High Risk,1,3.41
17,4.82,Joypurhat,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,82,40,25.0,50,80,0.34,1.08,3.72,302.2,21.08,0.34,0.55,0.13,0.18,0.41,0.52,982.32,6.47,12.9,1.27,38.48,21.6,39.89,1.31,25.11,88.99,10.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.15,0.19,0.04,1.28,Moderate,596.69,29.19,42.27,13.63,68,2.21,6.02,0.07,28.64,5.95,20.44,High Risk,1,4.82
17,1.29,Chapai Nawabganj,Kharif 1,24.0,70.0,Safeda,April,No need to do,Jan to March,22,38,10.0,60,80,0.35,1.02,3.97,303.27,13.94,0.32,0.37,0.27,0.04,0.11,0.14,1022.14,6.15,14.69,1.6,36.38,22.19,41.44,1.28,24.6,88.29,9.18,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.14,0.18,0.05,1.43,Moderate,342.22,30.55,43.86,15.18,96,2.44,6.23,0.03,28.68,6.2,11.2,High Risk,1,1.29
17,3.18,Gaibandha,Kharif 2,30.0,75.0,Green Palmyra,April,No need to do,May,54,35,25.0,60,90,0.35,1.36,4.67,300.82,-7492.91,0.37,0.52,0.19,0.15,0.33,0.41,775.79,5.59,17.13,1.51,36.5,26.57,36.92,1.32,25.09,89.87,11.34,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.23,0.02,1.12,Moderate,1091.34,27.75,34.86,18.48,0,1.95,6.82,0.07,16.38,6.75,39.33,Low Risk,0,3.18
17,17.53,Munshiganj,Kharif 2,30.0,75.0,Green Palmyra,April,No need to do,May,298,35,25.0,60,90,0.34,1.48,5.06,301.18,-7492.91,0.34,0.48,0.13,0.16,0.35,0.46,780.8,5.44,20.42,2.42,35.02,29.59,35.41,1.25,23.55,90.53,8.43,Acidic (Chua),Loamy (Thịt/Phù sa),0.19,0.22,0.02,1.18,Moderate,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,17.53
17,0.47,Joypurhat,Kharif 2,22.5,82.5,Motor,Oct,Nov to March,March to April,8,30,15.0,75,90,0.44,1.59,5.11,302.09,-7492.91,0.41,0.7,0.13,0.24,0.56,0.58,755.56,6.47,12.9,1.27,38.48,21.6,39.89,1.31,25.11,88.99,10.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.17,0.21,0.04,1.33,Moderate,783.3,27.98,35.83,17.28,4,2.05,7.97,0.07,18.55,7.9,27.99,Moderate Risk,0,0.47
17,0.53,Jashore,Rabi,27.5,85.0,Groundnut,Oct,Nov to March,March to April,9,35,20.0,80,90,0.31,1.15,4.71,298.19,-2496.45,0.48,0.61,0.42,0.08,0.19,0.17,652.18,6.15,19.27,1.81,29.39,19.9,50.71,1.33,23.17,89.21,10.64,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.22,0.32,0.09,1.5,Optimal,127.01,19.34,30.76,7.52,0,1.35,4.74,0.03,23.24,4.71,6.57,Low Risk,0,0.53
17,1.0,Narayanganj,Kharif 2,14.5,82.5,Shalgom,Sep,Oct to Nov,Nov to Feb,17,24,5.0,70,95,0.32,1.13,4.53,302.32,-7492.92,0.35,0.48,0.21,0.12,0.28,0.34,874.99,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.3,0.32,0.02,1.09,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,1.0
17,9.18,Lalmonirhat,Rabi,20.0,60.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,156,25,15.0,50,70,0.31,1.14,4.72,297.42,-2495.4,0.44,0.57,0.33,0.11,0.24,0.25,887.79,5.71,24.92,3.45,32.93,35.66,31.44,1.29,25.92,89.45,7.22,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.22,-0.0,1.02,Moderate,82.39,18.51,29.15,7.75,0,1.3,6.09,0.04,21.4,6.05,4.45,Low Risk,0,9.18
17,2.12,Thakurgaon,Kharif 2,26.5,75.0,Pineapple,Sep,Sep to May,June to Aug,36,35,18.0,70,80,0.45,1.59,5.23,301.7,-7492.91,0.47,0.69,0.36,0.15,0.33,0.33,690.52,5.85,20.19,1.81,30.97,32.95,36.08,1.3,23.77,90.36,11.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.26,0.27,0.02,1.11,Optimal,1137.55,27.81,33.68,18.24,0,1.99,7.4,0.04,15.44,7.36,40.9,Low Risk,0,2.12
17,2.59,Panchagar,Kharif 2,26.5,75.0,Pineapple,Sep,Sep to May,June to Aug,44,35,18.0,70,80,0.43,1.52,5.08,301.7,-7492.92,0.47,0.71,0.32,0.17,0.39,0.37,603.84,5.88,18.49,1.72,30.85,26.88,42.26,1.29,26.32,88.55,10.74,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.28,0.3,0.01,1.06,Optimal,1342.09,27.19,33.52,17.55,0,1.52,4.56,0.03,15.97,4.53,49.36,Low Risk,0,2.59
17,3.47,Khulna,Kharif 2,26.5,75.0,Pineapple,Sep,Sep to May,June to Aug,59,35,18.0,70,80,0.33,2.35,5.37,300.42,-7492.93,0.45,0.58,0.27,0.14,0.31,0.31,682.16,5.81,18.99,1.82,32.95,24.57,42.51,1.28,22.94,89.29,10.43,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.36,0.45,0.09,1.31,Optimal,1080.92,27.74,34.2,18.34,0,2.06,7.47,0.15,15.86,7.32,38.97,Low Risk,0,3.47
18,4.0,Feni,Kharif 2,30.0,80.0,Jamrul,June,July to August,June  to September,72,35,25.0,70,90,0.43,2.06,6.12,302.01,-7492.93,0.47,0.69,0.17,0.24,0.51,0.51,618.27,5.67,20.91,1.66,35.16,25.97,38.87,1.29,23.01,91.4,12.59,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.34,0.34,0.0,1.01,Optimal,1338.61,27.65,33.89,17.96,0,1.92,7.3,0.09,15.93,7.21,48.4,Low Risk,0,4.0
18,4.11,Manikganj,Kharif 1,25.0,70.0,Amra,June,June to August,August to September,74,30,20.0,60,80,0.34,1.03,3.76,301.74,16.32,0.24,0.33,0.17,0.07,0.16,0.27,1145.49,5.77,20.31,1.88,30.4,24.41,45.17,1.3,23.83,89.97,10.8,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.29,0.3,0.01,1.02,Optimal,841.36,28.8,41.68,15.46,49,2.45,6.49,0.11,26.22,6.38,29.21,High Risk,1,4.11
18,2.94,Dinajpur,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,53,40,25.0,50,80,0.32,0.97,3.43,302.76,20.96,0.26,0.39,0.07,0.16,0.33,0.61,805.84,6.01,15.94,1.43,37.14,25.3,37.54,1.28,25.63,88.63,11.14,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.17,0.19,0.03,1.21,Moderate,907.84,28.49,40.66,13.08,52,2.13,6.43,0.08,27.58,6.35,31.87,High Risk,1,2.94
18,4.89,Magura,Kharif 1,32.5,65.0,Taramind,February,March to April,February to May,88,40,25.0,50,80,0.41,1.12,4.07,301.29,14.02,0.37,0.5,0.31,0.09,0.19,0.24,924.63,5.92,22.91,1.96,30.11,20.69,49.19,1.28,23.49,89.42,11.68,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.21,0.26,0.05,1.34,Optimal,558.92,29.28,43.33,15.19,58,2.48,6.36,0.08,28.14,6.28,19.09,High Risk,1,4.89
18,0.28,Joypurhat,Kharif 2,30.0,70.0,Mug,Feb,March to May,May,5,35,25.0,60,80,0.44,1.59,5.11,302.09,-7492.91,0.41,0.7,0.13,0.24,0.56,0.58,755.56,6.47,12.9,1.27,38.48,21.6,39.89,1.31,25.11,88.99,10.15,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.15,0.19,0.04,1.28,Moderate,783.3,27.98,35.83,17.28,4,2.05,7.97,0.07,18.55,7.9,27.99,Moderate Risk,0,0.28
18,1.28,Patuakhali,Kharif 1,25.0,72.5,Kakrol,April,May to July,July to Sep,23,30,20.0,60,85,0.3,0.85,3.4,302.6,18.74,0.26,0.34,0.18,0.06,0.15,0.25,937.9,5.73,17.04,1.8,25.82,35.1,39.05,1.32,22.01,90.38,9.46,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.34,0.37,0.03,1.14,Optimal,1663.21,28.11,33.74,19.66,0,3.68,7.13,0.09,14.08,7.04,59.17,Low Risk,0,1.28
18,6.17,Meherpur,Kharif 1,25.0,72.5,Kakrol,April,May to July,July to Sep,111,30,20.0,60,85,0.39,1.1,4.14,304.44,12.65,0.41,0.44,0.35,0.04,0.09,0.09,836.41,6.22,19.2,1.42,37.87,18.94,43.2,1.28,23.78,88.64,13.51,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.23,0.26,0.03,1.22,Optimal,424.36,29.87,43.6,15.07,77,2.48,6.96,0.16,28.53,6.8,14.21,High Risk,1,6.17
18,0.61,Mymensingh,Kharif 1,21.5,82.5,Dalim,April,No need to do,Throuout The year,11,38,5.0,70,95,0.32,0.94,3.39,302.34,22.28,0.22,0.28,0.15,0.06,0.13,0.29,902.63,5.73,16.23,1.49,31.27,29.94,38.8,1.31,24.89,90.38,10.89,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.29,0.02,1.12,Optimal,1997.22,27.31,37.3,15.39,15,1.92,6.08,0.13,21.91,5.95,73.12,Moderate Risk,0,0.61
18,3.0,Faridpur,Kharif 1,21.5,82.5,Dalim,April,No need to do,Throuout The year,54,38,5.0,70,95,0.4,1.2,4.1,301.97,14.71,0.29,0.5,0.16,0.15,0.34,0.54,1023.38,6.26,17.25,1.33,33.5,25.3,41.19,1.31,23.6,89.84,12.96,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.28,0.35,0.08,1.32,Optimal,736.76,28.93,41.82,16.16,51,2.51,6.07,0.04,25.66,6.03,25.46,High Risk,1,3.0
18,2.06,Sunamganj,Kharif 2,18.0,66.5,Carrot,Oct,Nov to Feb,March,37,21,15.0,47,86,0.16,1.01,3.13,300.53,-7492.92,0.07,0.18,0.01,0.08,0.17,1.21,786.88,5.89,15.26,1.56,33.84,29.64,36.52,1.33,25.07,91.4,9.78,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.27,0.3,0.03,1.15,Optimal,1911.12,27.57,34.39,18.74,0,1.5,5.89,0.1,15.65,5.79,69.31,Low Risk,0,2.06
18,1.06,Narayanganj,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,19,25,15.0,60,75,0.26,0.77,3.74,299.21,-2496.46,0.37,0.43,0.33,0.05,0.11,0.14,754.28,5.64,15.62,1.6,35.04,30.21,34.77,1.3,23.62,90.5,9.76,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.24,0.28,0.04,1.22,Optimal,96.21,19.64,30.15,9.31,0,1.4,4.12,0.08,20.84,4.04,4.9,Low Risk,0,1.06
18,1.56,Bagerhat,Rabi,20.0,67.5,Ginger,Oct,Nov to March,March to April,28,25,15.0,60,75,0.31,2.97,6.31,297.29,-2493.98,0.51,0.57,0.45,0.05,0.12,0.1,560.49,5.73,33.97,3.89,28.25,22.23,49.52,1.23,22.66,89.79,8.73,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.32,0.41,0.09,1.32,Optimal,220.43,19.63,30.58,8.35,0,1.45,4.33,0.04,22.23,4.29,11.23,Low Risk,0,1.56
18,0.94,Barguna,Kharif 2,22.5,82.5,Motor,Oct,Nov to March,March to April,17,30,15.0,75,90,0.38,1.75,5.44,300.68,-7493.01,0.44,0.67,0.17,0.23,0.5,0.52,700.9,5.71,25.17,2.47,29.17,25.11,45.74,1.27,22.13,90.12,10.19,Optimal (Tối ưu),Loamy (Thịt/Phù sa),0.33,0.38,0.05,1.2,Optimal,1785.97,28.13,32.51,20.84,0,2.48,7.86,0.08,11.67,7.78,63.49,Low Risk,0,0.94
18,1.56,Munshiganj,Kharif 2,14.5,82.5,Shalgom,Sep,Oct to Nov,Nov to Feb,28,24,5.0,70,95,0.34,1.48,5.06,301.18,-7492.91,0.34,0.48,0.13,0.16,0.35,0.46,780.8,5.44,20.42,2.42,35.02,29.59,35.41,1.25,23.55,90.53,8.43,Acidic (Chua),Loamy (Thịt/Phù sa),0.25,0.28,0.02,1.11,Optimal,1147.69,27.87,33.03,18.76,0,2.2,7.91,0.03,14.27,7.88,41.18,Low Risk,0,1.56
