Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,soil_ph,NDVI_early,NDVI_mid,NDVI_late,NDVI_std,NDVI_prev_season
75,1.266666667,Pirojpur,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,95,30,20.0,65,75,57.0,0.264165553095138,0.32383864696749726,0.34632203439129045,0.10240609714262239,0.4034404459856785
258,11.76744186,Rajbari,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,3036,30,20.0,65,75,60.0,0.3693864167143024,0.26084194835385116,0.3080451575814695,0.07630980536681828,0.420965323158295
138,4.101449275,Rajshahi,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,566,30,20.0,65,75,65.0,0.309744230953222,0.3090463669813247,0.2862570352184748,0.04752144075848529,0.2148030029570647
374,1.454545455,Rangamati,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,544,30,20.0,65,75,,0.3566101220905236,0.5032655730254307,0.4426520698006685,0.11362763534434087,0.2219434186735245
52,16.23076923,Rangpur,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,844,30,20.0,65,75,59.0,0.0468616342173195,0.2477259199544355,0.2385397175102795,0.1496508226669169,0.4001486941371419
561,3.251336898,Satkhira,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,1824,30,20.0,65,75,59.0,0.1194165133466915,0.2541277424855187,0.23079143543522146,0.07696288562519213,0.2245382571010397
164,2.445121951,Shariatpur,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,401,30,20.0,65,75,55.0,0.3246768434248136,0.2718842213180832,0.3015550413765905,0.04451492908033303,0.3404679378482187
237,3.383966245,Sherpur,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,802,30,20.0,65,75,,0.0528778723675305,0.24758298139860965,0.22245762562753027,0.12741452779332943,0.2278267182217989
56,10.75,Sirajganj,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,602,30,20.0,65,75,,0.1381345270632336,0.1788205562032683,0.16679911338724457,0.05292213394150377,0.1547068330441469
453,7.545253863,Sunamganj,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,3418,30,20.0,65,75,54.0,-0.1976703408679797,-0.02231279389144945,-0.059011045164603815,0.09698192383488057,0.0066240920840004
361,0.811634349,Sylhet,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,293,30,20.0,65,75,54.0,0.021092634797125,0.1562205265076969,0.17780456475807963,0.14872227592253864,0.0219238745854215
80,6.3875,Tangail,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,511,30,20.0,65,75,60.0,0.1318871049415015,0.15938821899498445,0.19663690900327246,0.09373245073879793,0.1960530352637223
46,11.06521739,Thakurgaon,Kharif 2,25.0,70.0,Black Berry,June,July to August,June  to September,509,30,20.0,65,75,,0.1637129632869899,0.29773096356514167,0.2793518290827821,0.10751858750299784,0.4809286896683722
145439,1.847881242,Bagerhat,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,268754,40,12.0,60,85,57.0,0.6214849029628107,0.5118091536297626,0.2844793013289463,0.11767580695666632,0.5549719290375441
15427,1.563233292,Bandarban,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,24116,40,12.0,60,85,55.0,0.7636090237183978,0.6953705680427206,0.3876779567270571,0.15244228477391433,0.7430366041768727
17220,1.317073171,Barguna,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,22680,40,12.0,60,85,57.0,0.6701243948177539,0.360621011833112,0.2876097437686987,0.14734849343736678,0.5890323017558614
130120,1.61278051,Barishal,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,209855,40,12.0,60,85,,0.5307537456864099,0.3375757365454203,0.3100169088937738,0.10291410690400793,0.5411183729753246
93653,1.548791817,Bhola,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,145049,40,12.0,60,85,56.0,0.4295190696079973,0.2557967407826601,0.2246323016939531,0.0794113182977582,0.4215271980368956
457983,1.571584535,Bogura,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,719759,40,12.0,60,85,,0.4866866462303992,0.38019169050333257,0.3974557819503149,0.08151661332882831,0.6043189721273731
276814,1.86520913,Brahmanbaria,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,516316,40,12.0,60,85,54.0,0.4832769726821609,0.4047013967408105,0.4667222562628336,0.11837232984341166,0.4183456917031
150393,1.659046631,Chandpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,249509,40,12.0,60,85,,0.511193701275472,0.3967375087423166,0.2824497786894116,0.09277021187261343,0.5270362529660546
118339,1.802803809,Chapai Nawabganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,213342,40,12.0,60,85,,0.5166230847120769,0.4290862894079325,0.3377839429676815,0.08304132853537556,0.5494797758461835
155621,1.620880215,Chattogram,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,252243,40,12.0,60,85,,0.6490491736260601,0.5125723610194539,0.3406132785765541,0.10012570285854629,0.6563726676016034
82100,1.524445798,Chuadanga,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,125157,40,12.0,60,85,,0.5781108306077708,0.5378844794512622,0.4685908909016339,0.06837474144584443,0.6058950868858013
128735,1.600504913,CoxsBazar,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,206041,40,12.0,60,85,55.0,0.5181658529893575,0.46609185986268437,0.362233654035479,0.05158196354664772,0.5920513052550939
369206,1.784729934,Cumilla,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,658933,40,12.0,60,85,,0.6332118144284202,0.462339894080135,0.2799573140061434,0.13366992505916248,0.6260474113432829
110401,1.864394344,Dhaka,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,205831,40,12.0,60,85,,0.4637615523232626,0.3762550819151638,0.2053280197750239,0.09008654231997684,0.42014379344061
429961,1.655352462,Dinajpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,711737,40,12.0,60,85,,0.5334847342658163,0.4020115164477718,0.3864902076658625,0.11189233200859884,0.6968213826970469
56903,1.868056166,Faridpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,106298,40,12.0,60,85,,0.5431138624575879,0.43695740299683095,0.1596716045798009,0.13947249622248792,0.5571700752994787
66737,1.47762111,Feni,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,98612,40,12.0,60,85,,0.6568684139549554,0.44896403855825673,0.3154547680727988,0.11423714782285695,0.6864048324722554
321264,1.630549953,Gaibandha,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,523837,40,12.0,60,85,57.0,0.472527892285157,0.33611205474937667,0.2560613395709359,0.11725431641154477,0.5191748931888249
146748,1.755812686,Gazipur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,257662,40,12.0,60,85,,0.6351801312217112,0.442272754388488,0.3013299480303391,0.12262755842472857,0.5223462850901985
183726,1.994410154,Gopalganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,366425,40,12.0,60,85,56.0,0.6431246483263354,0.48350781564015166,0.365624571223079,0.12035109734691543,0.6266318567705287
295677,1.479824268,Habiganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,437550,40,12.0,60,85,,0.490276717097282,0.4085052932537713,0.4094105700184439,0.12686688082600375,0.45889587481196
322186,1.711852781,Jamalpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,551535,40,12.0,60,85,,0.516399347268738,0.4147238181152129,0.2203033803902141,0.1178091607230774,0.5680638462794619
388502,1.809630324,Jashore,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,703045,40,12.0,60,85,,0.5761013650280524,0.4849838853013293,0.5094016354846946,0.07459924458942747,0.7028498240366357
26405,1.516265859,Jhallokati,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,40037,40,12.0,60,85,,0.7413763264744606,0.47394982623494286,0.3844964290526782,0.13680665946358297,0.6984104731100329
197602,1.720068623,Jhenaidah,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,339889,40,12.0,60,85,,0.5856887814533969,0.487373673765902,0.4932941383053687,0.08545844382997583,0.7437649112435227
169581,1.645367111,Joypurhat,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,279023,40,12.0,60,85,64.0,0.495012034982754,0.40532074504268045,0.5481632788078854,0.0881345814288247,0.6950315134846194
26856,1.548555258,Khagrachari,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,41588,40,12.0,60,85,54.0,0.8046879631390788,0.6601921476828752,0.3194542381207939,0.17106613552847702,0.7650947268938538
142077,1.712261661,Khulna,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,243273,40,12.0,60,85,59.0,0.5800102272282405,0.4478072886559674,0.2547487058378869,0.10742318775546496,0.5520675878443635
403798,1.720010996,Kishoreganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,694537,40,12.0,60,85,,0.346103638367728,0.4116385714899098,0.3676092519986164,0.12794703316966122,0.1918684324560693
276736,1.607156279,Kurigram,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,444758,40,12.0,60,85,,0.4533404465415963,0.32506758355248144,0.2226332627293874,0.09640959271591053,0.4923091315654682
86620,1.725202032,Kushtia,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,149437,40,12.0,60,85,,0.5100774986217015,0.4479894861709544,0.3702999720630754,0.07672982614327273,0.6262090914547398
76552,1.571219563,Lakshmipur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,120280,40,12.0,60,85,56.0,0.5368424127097657,0.3583731308418406,0.3561816998129432,0.09410580407591193,0.5253667671733465
114112,1.681689919,Lalmonirhat,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,191901,40,12.0,60,85,,0.4495769122619324,0.4402460292050182,0.4065448627465945,0.08739944183281835,0.6005631769723303
80650,1.722083075,Madaripur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,138886,40,12.0,60,85,56.0,0.5270003205348973,0.43549402292455525,0.145892769350381,0.13757609730764456,0.5680438314099354
86301,1.535497851,Magura,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,132515,40,12.0,60,85,61.0,0.5564517069988566,0.4678012994245231,0.3516332543736697,0.09243905830795296,0.7173624754929421
118316,1.956793671,Manikganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,231520,40,12.0,60,85,,0.4185406978474758,0.3603896140571922,0.238108560268593,0.10410455790614395,0.4193839512009965
47938,1.607493012,Meherpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,77060,40,12.0,60,85,65.0,0.5774080200216897,0.5490936797338835,0.4240959983858737,0.08177174883714969,0.6557736174550848
138015,1.312603702,Moulvibazar,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,181159,40,12.0,60,85,,0.6199927514832799,0.4671694138083858,0.3772511111134909,0.09213101681720033,0.5081293337700128
56700,1.787407407,Munshiganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,101346,40,12.0,60,85,,0.4487728540074254,0.4228208938710822,0.1254731884929805,0.14632701106561977,0.4799755728266007
645176,1.669687031,Mymensingh,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,1077242,40,12.0,60,85,,0.6097119497847369,0.378034064193858,0.2792620099084889,0.1528661720116616,0.6661036234448312
458122,1.787063271,Naogaon,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,818693,40,12.0,60,85,,0.5271957717658298,0.4009671609059601,0.3353748718633925,0.131825573176569,0.6437611050179507
116842,1.849668783,Narail,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,216119,40,12.0,60,85,58.0,0.5628542478735085,0.45894804658841337,0.3408352502702987,0.09720770962677755,0.6251097875564693
49627,1.741431076,Narayanganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,86422,40,12.0,60,85,,0.484101190508087,0.3735885414147103,0.2542342797497706,0.08365404477364341,0.3876193728015197
132083,1.603143478,Narsingdi,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,211748,40,12.0,60,85,,0.582228604206656,0.4590309666272121,0.3744952593367734,0.09570277532944425,0.4212772529102456
148250,1.742569983,Natore,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,258336,40,12.0,60,85,,0.5182904304847376,0.4762081170449314,0.3938140226589006,0.11024291093467746,0.6270773846150153
449438,1.668539376,Netrokona,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,749905,40,12.0,60,85,,0.4572107645523022,0.3908023738102877,0.2180584018053236,0.1572963016873553,0.3798255718688024
204505,1.762934892,Nilphamari,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,360529,40,12.0,60,85,,0.4830189104860807,0.43043576773076947,0.348037858697919,0.1078496404426808,0.653377154092829
166632,1.874573911,Noakhali,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,312364,40,12.0,60,85,55.0,0.6121314642988956,0.43528452182043975,0.3485228861940609,0.0950060101536326,0.5743616085661583
134501,1.747830871,Pabna,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,235085,40,12.0,60,85,,0.4938904215556714,0.4473222115514349,0.3016887841086959,0.07587493705779351,0.576205463230183
77506,1.550641241,Panchagar,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,120184,40,12.0,60,85,,0.485823986874206,0.38934396788636666,0.20279912294809,0.11576182614309145,0.7131991955629091
2655,1.324670433,Patuakhali,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,3517,40,12.0,60,85,,0.6429891164126075,0.3250366983733252,0.2365474556695895,0.14650580817174733,0.6209295032125958
56336,1.710469327,Pirojpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,96361,40,12.0,60,85,57.0,0.6965960442832237,0.4657894812056926,0.3392577304779658,0.1302295903171561,0.6644367573268926
32310,1.71999381,Rajbari,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,55573,40,12.0,60,85,60.0,0.466512607496879,0.40788541795720784,0.2441449981923793,0.09365919638252934,0.583792751193523
161465,1.643080544,Rajshahi,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,265300,40,12.0,60,85,65.0,0.4638470315151211,0.4071692914434033,0.39139088167786,0.05933847748736895,0.5638042771009885
17437,1.615816941,Rangamati,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,28175,40,12.0,60,85,,0.7572250026165042,0.62526693626308,0.2740115169357396,0.17735014217280648,0.7267932608407919
326394,1.797211346,Rangpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,586599,40,12.0,60,85,59.0,0.5551464143048584,0.3888503140062067,0.2902257990630829,0.12094499599817264,0.6744499663546515
185546,1.593098207,Satkhira,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,295593,40,12.0,60,85,59.0,0.4949600162131376,0.43217661859880857,0.2721199083647258,0.07939501883467998,0.5293331106485334
64104,1.880912268,Shariatpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,120574,40,12.0,60,85,55.0,0.4604456937918399,0.3940043291473382,0.0925735314905069,0.1350196965714449,0.5050903206312234
225451,1.672864614,Sherpur,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,377149,40,12.0,60,85,,0.6041241456870005,0.4204495665429284,0.2678615620118689,0.15797018806292643,0.662903433290502
347176,1.710895914,Sirajganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,593982,40,12.0,60,85,,0.3832723887128045,0.3688702923907373,0.2438028677727265,0.07618415573212942,0.4306876986901167
546442,1.500594757,Sunamganj,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,819988,40,12.0,60,85,54.0,0.1793284797174766,0.4209381371061953,0.2385902396757943,0.18145104437872384,0.0714833095098531
204408,1.225470627,Sylhet,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,250496,40,12.0,60,85,54.0,0.5401497904776739,0.4361771681641684,0.2401914716423759,0.1071541706460672,0.4585160647406363
420470,1.74931862,Tangail,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,735536,40,12.0,60,85,60.0,0.5500375193507461,0.3917693671720762,0.2191926340496671,0.13932248497746005,0.5962526033050995
144862,1.576106916,Thakurgaon,Rabi,26.0,72.5,Boro,Nov,Dec to March,April,228318,40,12.0,60,85,,0.4435090691546509,0.457864104232248,0.373304905125753,0.08848559193422903,0.6913470028229801
716,1.477653631,Bagerhat,Rabi,20.0,60.0,Boroi,July,No need to do,February to March,1058,25,15.0,50,70,57.0,0.3076850950523782,,0.552130842629105,0.14241161736205643,0.2093828623516599
312,1.727564103,Bandarban,Rabi,20.0,60.0,Boroi,July,No need to do,February to March,539,25,15.0,50,70,55.0,0.5380354289240772,,0.6249104065344971,0.07609723677955324,0.4365742393395427
503,1,Barguna,Rabi,20.0,60.0,Boroi,February,No need to do,February to March,503,25,15.0,50,70,57.0,0.291063589685606,,0.3131387707786598,0.031219020493638908,0.3499506810824001
333,1.501501502,Barishal,Rabi,20.0,60.0,Boroi,February,No need to do,February to March,500,25,15.0,50,70,,0.2533858903228801,,0.3429340940322151,0.1266402841718902,0.291607379510426
310,1.367741935,Bhola,Rabi,20.0,60.0,Boroi,March,No need to do,February to March,424,25,15.0,50,70,56.0,0.3010654880049462,,0.2721414078827046,0.04090482638804011,0.243217327760463
950,3.162105263,Bogura,Rabi,20.0,60.0,Boroi,September,No need to do,February to March,3004,25,15.0,50,70,,0.2859644007903595,,0.4469522890498908,0.10859656577579728,0.1458454463723086
350,3.294285714,Brahmanbaria,Rabi,20.0,60.0,Boroi,August,No need to do,February to March,1153,25,15.0,50,70,54.0,0.2231572914897405,,0.5014697056446634,0.19504030566864028,0.188064601572371
200,2.96,Chandpur,Rabi,20.0,60.0,Boroi,September,No need to do,February to March,592,25,15.0,50,70,,0.2851182395817753,,0.43865479183819345,0.10048040910593377,0.2156911286424974
780,3.51025641,Chapai Nawabganj,Rabi,20.0,60.0,Boroi,January,No need to do,February to March,2738,25,15.0,50,70,,0.3537489371617141,,0.48804909425991344,0.08962287438249968,0.3864980319501888
2186,1.838975297,Chattogram,Rabi,20.0,60.0,Boroi,October,No need to do,February to March,4020,25,15.0,50,70,,0.6563726676016034,,0.4917414772507984,0.09573716087017617,0.4368271330834088
785,2.625477707,Chuadanga,Rabi,20.0,60.0,Boroi,August,No need to do,February to March,2061,25,15.0,50,70,,0.4048532779091586,,0.6001310856181723,0.1129216336593192,0.3129435337540583
300,10.31666667,CoxsBazar,Rabi,20.0,60.0,Boroi,December,No need to do,February to March,3095,25,15.0,50,70,55.0,0.479759680493097,,0.4621077695767629,0.010219753518101863,0.5181658529893575
1526,2.81061599,Cumilla,Rabi,20.0,60.0,Boroi,November,No need to do,February to March,4289,25,15.0,50,70,,0.6332118144284202,,0.5128400586622107,0.10461719762519073,0.6260474113432829
700,2.237142857,Dhaka,Rabi,20.0,60.0,Boroi,June,No need to do,February to March,1566,25,15.0,50,70,,0.2388020657596918,,0.38938462969884446,0.0977193752099195,0.2739750686969379
490,2.328571429,Dinajpur,Rabi,20.0,60.0,Boroi,May,No need to do,February to March,1141,25,15.0,50,70,,0.3916540989397346,,0.4905627767797815,0.103507016369526,0.3864902076658625
500,1.396,Faridpur,Rabi,20.0,60.0,Boroi,July,No need to do,February to March,698,25,15.0,50,70,,0.1922260030735255,,0.4924185756077937,0.17422599814226283,0.2985891466935776
220,1.581818182,Feni,Rabi,20.0,60.0,Boroi,January,No need to do,February to March,348,25,15.0,50,70,,0.4263300065971123,,0.48064966722215297,0.03815375689595171,0.4082268131916088
300,1.733333333,Gaibandha,Rabi,20.0,60.0,Boroi,June,No need to do,February to March,520,25,15.0,50,70,57.0,0.02131745298654,,0.4243401103802053,0.24635545321160113,0.2909507765996219
300,1.99,Gazipur,Rabi,20.0,60.0,Boroi,August,No need to do,February to March,597,25,15.0,50,70,,0.0798820916389187,,0.4297360788240038,0.2177949230235091,0.3447734668324618
503,1.435387674,Gopalganj,Rabi,20.0,60.0,Boroi,September,No need to do,February to March,722,25,15.0,50,70,56.0,0.4792702295360826,,0.5438405358912253,0.09672040691633263,0.373290152738146
181,3.049723757,Habiganj,Rabi,20.0,60.0,Boroi,January,No need to do,February to March,552,25,15.0,50,70,,0.2661294631608376,,0.5372631943684224,0.16919160321216548,0.2933653211174028
950,2.788421053,Jamalpur,Rabi,20.0,60.0,Boroi,May,No need to do,February to March,2649,25,15.0,50,70,,0.2256493291364875,,0.4563695689330588,0.1511556073676383,0.2203033803902141
1100,3.161818182,Jashore,Rabi,20.0,60.0,Boroi,September,No need to do,February to March,3478,25,15.0,50,70,,0.3838945484874524,,0.5378299842032195,0.11248437365546309,0.3289696423116384
