Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Std,NDVI_Season_CV,Avg_Salinity_Index,pH,Clay,Sand,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_rootzone,Rootzone_Surface_Diff,Water_Availability_Cat,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index,Satellite_Info_1,Satellite_Info_2,Soil_Nutrient_Index,Heavy_Rain_Event
49,1.673469388,Rangamati,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,82,65,300.26469572113524,-7492.932921006993,0.1967204669732298,0.343900359281891,525.108560397284,5.7,32.36,27.91,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2961,0.0403,Optimal,0.0,2.3628455284552845,10.625,0.03,51.72,Low Risk,1,1.673469387755102,10.0,0.4615384615384615,5.211759971552011,0.0397548535603732,0.8144137837971759,1
49,0.5918367347,Gaibandha,Kharif 2,28.0,Arhar,Aug,Sep to Oct,Nov,29,45,300.81797875461086,-7492.912896880456,0.15295885284798,0.4113531876251871,775.7867248374891,5.59,36.5,26.57,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.315,0.0212,Optimal,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0.5918367346938775,4.0,0.6666666666666666,0.0753633805611581,0.6657156369539468,-1.0066614655970505,1
50,1.18,Feni,Rabi,25.0,Danta Shak,March,April to Aug,Sep,59,75,299.2692097086111,-2493.673117595814,0.0413284151831327,0.0920528408374294,793.9622601332676,5.67,35.16,25.97,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2798,0.0231,Optimal,0.0,1.37425,3.58,0.08,4.65,Low Risk,0,1.18,14.0,0.4266666666666667,0.138183028599017,-2.2765815630411703,-0.2793896545918674,0
50,1.68,Rajshahi,Kharif 1,27.5,Kolmi Shak,March,April to Aug,Sep to Oct,84,80,303.52703994523426,14.988353919696678,0.0723563865296984,0.2390781292762124,981.1632526809556,6.11,36.24,17.79,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2565,0.0309,Optimal,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,0,1.68,15.0,0.4375,-1.65562637644032,-0.4025209911797337,-0.7103375852037501,1
50,5.26,Chandpur,Kharif 1,25.0,Amra,June,June to August,August to September,263,60,301.32763927140024,14.392754782154965,0.050602881579085,0.1912263057058054,984.9698542041727,5.52,32.55,28.9,1.26,9.13,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3342,-0.0065,Optimal,34.0,2.7896721311475408,6.68,0.12,31.7,High Risk,0,5.26,10.0,0.5,-1.4054846429954908,-0.630668615035754,3.234117660762148,1
50,1.38,Sunamganj,Kharif 1,25.0,Wood Apple,May,June to August,August to September,69,60,300.21018981220266,24.674549068253903,0.1816336852597861,0.0,1070.6503064634555,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3982,-0.0042,Optimal,5.0,1.693032786885246,6.12,0.11,120.01,Moderate Risk,0,1.38,10.0,0.5,-5.937863527961503,3.358597157831506,-1.2076847204063133,1
50,0.38,Bandarban,Kharif 2,30.0,Mug,Feb,March to May,May,19,60,300.7425392751893,-7492.911374378091,0.1874955775464185,0.3150610288910199,481.8611171127872,5.51,29.3,36.52,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2146,0.051,Moderate,0.0,0.0721951219512195,0.51,0.0,52.01,Low Risk,0,0.38,10.0,0.5833333333333334,5.330836872015286,0.1463323684304434,0.3442682368110966,1
50,2.12,Nilphamari,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,106,60,301.97084467261857,21.96477305865558,0.1483526648896674,0.6114291643920707,859.0639445887105,6.0,29.14,32.45,1.31,9.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1622,-0.0027,Moderate,28.0,1.8755737704918032,7.13,0.01,48.11,High Risk,0,2.12,29.0,0.5833333333333334,-2.362781897304748,0.9869317372354048,-1.079924326687568,1
50,6.18,Moulvibazar,Kharif 2,29.0,Sugarcane,Oct,Nov to Aug,Aug to Sep,309,45,301.24948580555593,-7492.91741978459,0.1655338697866212,0.3748862144552474,576.5795702892858,6.08,32.01,29.74,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.324,0.0347,Optimal,2.0,1.23,5.03,0.02,58.31,Moderate Risk,0,6.18,18.0,0.8444444444444444,2.584960789250076,1.021075224026161,-0.330268778472907,1
50,3.46,Chattogram,Kharif 2,18.0,Carrot,Oct,Nov to Feb,March,173,47,301.7704367572263,-7492.955839828368,0.1953929130966049,0.3928568888523288,594.6942591983845,6.31,37.8,22.9,1.3,10.41,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2463,0.0517,Moderate,0.0,2.3628455284552845,10.625,0.03,51.72,Low Risk,1,3.46,6.0,0.4468085106382978,3.437198383827581,1.0756782408724477,-1.535491933654452,1
50,0.38,Chapai Nawabganj,Kharif 2,28.0,Arhar,Aug,Sep to Oct,Nov,19,45,301.79741666162204,-7492.923501984807,0.1427347975779748,0.3370103491647832,745.512818127511,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2576,0.0149,Optimal,17.0,2.312439024390244,8.68,0.04,23.44,High Risk,0,0.38,4.0,0.6666666666666666,0.855698242098597,0.2979731855813141,-1.2373109601588426,1
51,1.215686275,Patuakhali,Rabi,25.0,Danta Shak,March,April to Aug,Sep,62,75,299.8387481464042,-2491.066039863477,0.0488918229978374,0.1504193933870264,811.6899980984145,5.73,25.82,35.1,1.32,9.46,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3519,0.0406,Optimal,0.0,2.49725,5.94,0.12,12.64,Low Risk,0,1.2156862745098038,14.0,0.4266666666666667,-2.280481239045404,-1.4689566161973442,-0.648724779554988,1
51,0.5294117647,Bagerhat,Kharif 1,27.5,Kolmi Shak,March,April to Aug,Sep to Oct,27,80,301.5819733879906,14.77098688500372,0.0419541526202847,0.1570452342229642,883.0219275597883,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4227,0.0616,Optimal,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,0,0.5294117647058824,15.0,0.4375,-1.528069644262667,-0.7703740557116578,3.4267975907503105,1
51,0.4117647059,Munshiganj,Rabi,21.0,Cheena,Nov,Dec to Feb,Feb to April,21,45,298.68502032826973,-2496.5480498691377,0.1004070888339689,0.2374695533957767,725.5828241750812,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2229,0.0436,Moderate,0.0,1.3990833333333337,4.12,0.08,4.9,Low Risk,0,0.4117647058823529,8.0,0.5555555555555556,0.201317587225234,-1.2194381732236907,0.6226459636965409,0
51,2.274509804,Noakhali,Kharif 2,25.0,Black Berry,June,July to August,June  to September,116,65,301.17565355049305,-7493.073638570928,0.2302222941656166,0.5777239010442042,647.9486594145636,5.79,33.46,29.05,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3371,-0.0013,Optimal,0.0,3.784227642276423,10.625,0.05,53.62,Low Risk,1,2.2745098039215685,10.0,0.4615384615384615,2.456934406592592,1.8920271352823124,0.1670797779918249,1
51,2.843137255,Bagerhat,Kharif 1,32.5,Taramind,February,March to April,February to May,145,50,301.5819733879906,14.77098688500372,0.0419541526202847,0.1570452342229642,883.0219275597883,5.73,28.25,22.23,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3304,0.0943,Optimal,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,0,2.843137254901961,15.0,0.8,-1.528069644262667,-0.7703740557116578,3.4267975907503105,1
51,3.019607843,Kushtia,Kharif 1,32.5,Taramind,February,March to April,February to May,154,50,303.18404347035687,15.400897441712228,0.0382282620636685,0.1148973163554417,930.2543662062332,5.96,35.95,25.15,1.28,9.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1989,0.0547,Moderate,42.5,2.4836065573770494,6.75,0.12,21.89,High Risk,0,3.019607843137255,15.0,0.8,-1.0669323888519702,-1.2987548680306191,0.022190984457489,1
51,3.941176471,Chuadanga,Kharif 1,27.5,Jambura,April,No Need to Do,May to June,201,70,304.28610200715644,12.141654731308794,0.0660946330227888,0.1754264734335172,795.207891150735,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2354,0.047,Moderate,42.5,2.6054918032786887,6.9,0.06,13.16,High Risk,0,3.941176470588236,5.0,0.4285714285714285,-0.2630075245106463,-0.9282143455531549,-0.638460036239235,1
51,8.392156863,Joypurhat,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,428,60,302.0876035813807,-7492.908116698398,0.2400082308243039,0.5841314159121382,755.5575616431242,6.47,38.48,21.6,1.31,10.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1876,0.0388,Moderate,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,8.392156862745098,10.0,0.5833333333333334,2.0102313593479697,2.6256517911616126,-1.912728633265285,1
51,3.117647059,Narayanganj,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,159,52,302.31883491348344,-7492.915946584404,0.117917622264455,0.3396423890671521,874.9909430059635,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.319,0.024,Optimal,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,3.117647058823529,17.0,0.6153846153846154,-0.6137014907861099,0.1438940059051399,-1.105551890387526,1
52,1.480769231,Munshiganj,Kharif 1,27.5,Kolmi Shak,March,April to Aug,Sep to Oct,77,80,302.41762310628,14.839407407536791,0.1094906672468311,0.3881643137254902,1017.2962471629957,5.44,35.02,29.59,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2754,0.0138,Optimal,41.0,2.7607377049180326,6.78,0.13,31.49,High Risk,0,1.4807692307692308,15.0,0.4375,-1.7820651467418769,0.5803589198711898,0.6226459636965409,1
52,2.307692308,Chuadanga,Kharif 2,25.0,Black Berry,June,July to August,June  to September,120,65,302.6468561669504,-7493.133024076198,0.2145935717567126,0.4967737629336726,710.1506447053257,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2785,0.0145,Optimal,3.0,2.198455284552846,7.92,0.06,27.71,Moderate Risk,0,2.3076923076923075,10.0,0.4615384615384615,1.323581370298003,1.8072681384055425,-0.638460036239235,1
52,16.23076923,Rangpur,Kharif 2,25.0,Black Berry,June,July to August,June  to September,844,65,301.27579220008016,-7492.914292730132,0.1797839739104832,0.3784592287416943,655.870952011207,5.6,30.27,32.89,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3094,-0.0134,Optimal,0.0,2.0784552845528457,6.67,0.1,32.61,Low Risk,0,16.23076923076923,10.0,0.4615384615384615,2.441284612557812,0.9545248258594652,-2.061583229524937,1
52,11.36538462,Gopalganj,Kharif 1,25.0,Amra,June,June to August,August to September,591,60,302.26382433087895,12.29173482224112,0.0211936561468901,0.0575735780669454,878.6298459145404,5.59,33.11,25.11,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.7401,0.2252,Optimal,42.5,2.5653278688524592,6.27,0.08,23.06,High Risk,0,11.365384615384617,10.0,0.5,-0.0232926055962911,-1.734270073895613,1.778379570909555,1
52,2.596153846,Gazipur,Kharif 1,32.5,Taramind,February,March to April,February to May,135,50,303.0310770552333,18.52406171886354,0.1020854540502833,0.4001131173168451,967.6076764862764,5.75,32.53,28.89,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2684,0.0442,Optimal,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,0,2.5961538461538463,15.0,0.8,-2.1389689604181865,0.6449851027501006,-0.9146346973064116,1
52,3.326923077,Cumilla,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,173,65,302.3460722862303,15.874724898184908,0.1267759486794592,0.451485367019403,913.0022692592432,5.39,36.14,26.69,1.3,11.81,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2988,0.0154,Optimal,31.0,2.4385245901639343,6.32,0.11,37.2,High Risk,0,3.326923076923077,7.0,0.2307692307692307,-1.264753414926583,0.9829569891950144,-0.4337854993555278,1
52,10.05769231,Chapai Nawabganj,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,523,60,303.26771067438057,13.943856314809876,0.0446760910808719,0.1382183774795698,1022.1396450060806,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1789,0.0514,Moderate,42.5,2.443032786885246,6.23,0.03,11.2,High Risk,0,9.28552890834909,29.0,0.5833333333333334,-1.4571600151214157,-1.0952371523778948,-1.2373109601588426,1
52,17.30769231,Pirojpur,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,900,70,301.66703165194235,13.114942509391028,0.0620887177919317,0.1784026873152167,918.2655124550027,5.79,29.02,23.88,1.22,7.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2075,0.0464,Moderate,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,0,17.307692307692307,10.0,0.5,-0.5689489877782272,-0.8082678765237662,3.4267975907503105,1
52,3.923076923,Rajbari,Kharif 2,18.0,Carrot,Oct,Nov to Feb,March,204,47,301.3236576169149,-7492.910641798322,0.1661886173108693,0.4185073869745196,789.1933034717302,5.84,30.96,22.82,1.25,6.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2424,0.0496,Moderate,0.0,2.1582926829268296,7.83,0.11,35.83,Low Risk,0,3.923076923076923,6.0,0.4468085106382978,0.6338785652378865,0.9210814988314762,2.7198322593966857,1
52,0.5961538462,Chuadanga,Rabi,27.5,Groundnut,Oct,Nov to March,March to April,31,80,298.0439507354684,-2494.4405740755465,0.0754908007179016,0.1403476092021016,761.9959672086425,6.07,38.89,18.38,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.246,0.0547,Moderate,0.0,1.4136666666666666,4.92,0.06,4.55,Low Risk,0,0.5961538461538461,15.0,0.4375,2.1542943057739388,-1.962203129411917,-0.638460036239235,0
52,0.5192307692,Sirajganj,Kharif 2,27.5,Gram,Aug,Sep to Oct,Nov,27,45,301.2795483631986,-7492.912799701484,0.1540234328950193,0.5581015986695922,931.333043947874,5.87,30.62,29.44,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.311,0.0215,Optimal,0.0,2.0767479674796747,7.64,0.06,40.63,Low Risk,0,0.5192307692307693,15.0,0.7777777777777778,-1.651539139413804,0.82864533452138,-1.0264332601421282,1
53,3.018867925,Bogura,Kharif 1,27.5,Kolmi Shak,March,April to Aug,Sep to Oct,160,80,302.10831469026914,21.623602122603792,0.1146683263696878,0.4253665725235102,1086.6998506354364,6.18,35.2,21.52,1.3,10.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2712,0.0263,Optimal,42.5,2.442459016393443,6.82,0.06,31.2,High Risk,0,3.018867924528302,15.0,0.4375,-2.153183467701252,0.7075917008512003,-0.6760207239667326,1
53,1.320754717,Joypurhat,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,70,70,302.0876035813807,-7492.908116698398,0.2400082308243039,0.5841314159121382,755.5575616431242,6.47,38.48,21.6,1.31,10.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2486,0.0322,Moderate,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,1.320754716981132,10.0,0.5,2.0102313593479697,2.6256517911616126,-1.912728633265285,1
53,2.641509434,Narayanganj,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,140,70,302.31883491348344,-7492.915946584404,0.117917622264455,0.3396423890671521,874.9909430059635,5.64,35.04,30.21,1.3,9.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3189,0.0261,Optimal,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,2.641509433962264,10.0,0.5,-0.6137014907861099,0.1438940059051399,-1.105551890387526,1
53,16.71698113,Narsingdi,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,886,60,301.560318868846,-7492.915616444734,0.1480809397218583,0.3677611557643428,736.8481399688881,5.47,35.94,30.81,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.2435,0.025,Moderate,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,16.71698113207547,10.0,0.5833333333333334,1.220851711769181,0.7014477541464318,-0.3222700051055954,1
53,3.811320755,Gazipur,Kharif 2,18.0,Carrot,Oct,Nov to Feb,March,202,47,301.7568517672554,-7492.911313361768,0.2435531868654238,0.6233159943567935,785.7530389378867,5.75,32.53,28.89,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3103,0.0349,Optimal,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,3.811320754716981,6.0,0.4468085106382978,1.2766123901506192,2.6761309390969816,-0.9146346973064116,1
53,2.056603774,Sunamganj,Kharif 2,21.0,Palong Shak,Aug,Sep to Jan,Feb,109,65,300.5300859888513,-7492.922429056725,0.0808744478904295,1.2131141321138783,786.875204438305,5.89,33.84,29.64,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3413,0.0123,Optimal,0.0,1.5008943089430895,5.89,0.1,69.31,Low Risk,0,2.056603773584906,18.0,0.4615384615384615,-5.085266010179653,0.5684178204578517,-1.2076847204063133,1
53,1.924528302,Bhola,Kharif 2,26.5,Pineapple,Sep,Sep to May,June to Aug,102,70,300.2455939056647,-7493.040391268998,0.17467329774529,0.608972695675785,869.4370050584953,5.57,30.53,27.14,1.27,12.52,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2943,0.0354,Optimal,0.0,3.5834959349593496,10.3,0.13,79.92,Low Risk,0,1.9245283018867925,17.0,0.5,-0.2386083264537422,1.5628370293604958,2.2053602775339534,1
54,1.777777778,Khulna,Kharif 1,25.0,Kakrol,April,May to July,July to Sep,96,60,302.1547966565954,14.202115698821585,0.0238465417091746,0.1008782882916207,976.7470073138252,5.81,32.95,24.57,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4366,0.0783,Optimal,42.5,2.535,6.63,0.04,16.5,High Risk,0,1.7777777777777777,10.0,0.5,-2.680114909130036,-1.1581429638028404,-0.3468911027227658,1
54,5.462962963,Coxsbazar,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,295,65,302.7392061422723,19.35311144029747,0.0384967818957059,0.1154685952854577,910.2371214032944,6.29,39.98,17.38,1.32,13.32,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.279,0.0231,Optimal,0.0,3.1152459016393443,6.25,0.16,71.71,Low Risk,0,5.462962962962963,7.0,0.2307692307692307,-0.9380800874809676,-1.247157927772912,-1.3417726642562462,1
54,5.222222222,Sherpur,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,282,60,301.705923218627,-7492.9210082461395,0.2183642629054117,0.4827707134985717,677.4547800740276,5.74,31.38,27.07,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2218,0.0016,Moderate,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,5.222222222222222,10.0,0.5833333333333334,1.84244615598563,1.489109308079431,0.7097304939819942,1
54,4.944444444,Madaripur,Kharif 2,19.0,Cauliflower,Sep,Nov to Jan,Feb,267,70,301.0636470176722,-7492.913336056465,0.1480005797634093,0.3403064625939611,747.762894569038,5.63,31.52,30.48,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3692,0.0573,Optimal,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,4.944444444444445,22.0,0.4285714285714285,1.2465698060334396,0.3694915034568404,1.5106726216616584,1
54,1.518518519,Khagrachari,Rabi,20.0,Onion,Oct,Nov to March,March to April,82,65,298.4784148521379,-2495.4829434576345,0.0724689431779558,0.1097694715580992,505.3143142068211,5.58,32.68,28.85,1.27,10.36,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.28,0.0415,Optimal,0.0,0.3234166666666667,1.04,0.0,4.54,Low Risk,0,1.5185185185185186,10.0,0.3846153846153846,4.973047210663188,-2.685416470049901,-1.7099426415489742,0
54,0.5740740741,Rangamati,Rabi,27.5,Groundnut,Oct,Nov to March,March to April,31,80,297.7417892169816,-2497.347849667983,0.0903461588642519,0.1444921418749687,510.5786573883587,5.7,32.36,27.91,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2714,0.0471,Optimal,0.0,1.6609166666666666,4.45,0.08,4.84,Low Risk,0,0.5740740740740741,15.0,0.4375,4.542551199913983,-1.9796682762466904,0.8144137837971759,0
54,2.666666667,Chapai Nawabganj,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,144,52,301.79741666162204,-7492.923501984807,0.1427347975779748,0.3370103491647832,745.512818127511,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2312,0.027,Moderate,17.0,2.312439024390244,8.68,0.04,23.44,High Risk,0,2.6666666666666665,17.0,0.6153846153846154,0.855698242098597,0.2979731855813141,-1.2373109601588426,1
55,0.9454545455,Narsingdi,Kharif 1,27.5,Malta,June,June to August,August to September,52,80,302.2818597515952,18.507647948404937,0.1466633075373181,0.5261577049257883,835.1781024002817,5.47,35.94,30.81,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3906,0.0046,Optimal,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,0,0.9454545454545454,15.0,0.4375,-1.9570365936495715,1.259362824224572,-0.3222700051055954,1
55,3.363636364,Jhallokati,Kharif 1,27.5,Malta,June,June to August,August to September,185,80,301.55313213896227,13.569860619161386,0.0524303262558745,0.1352388145742432,808.2878616013272,5.93,31.9,16.34,1.29,10.7,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3428,0.0188,Optimal,42.5,2.48188524590164,5.86,0.04,22.73,High Risk,0,3.363636363636364,15.0,0.4375,0.0135108396379971,-1.1677032220438246,0.2274645318400207,1
55,11.01818182,Sylhet,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,606,70,301.52271203406684,24.628947614362872,0.1050547455486178,1.0051455068273265,1019.7318102325816,5.61,28.45,42.62,1.24,11.03,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.336,-0.0038,Optimal,15.0,1.5492622950819672,4.69,0.09,75.86,Moderate Risk,0,11.018181818181818,10.0,0.5,-5.216839282959376,0.6971976985288855,-0.2194137775898042,1
55,19.8,Faridpur,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,1089,70,301.9748487270995,14.708405095015756,0.1541076324316197,0.5351975822100744,1023.3760261528228,6.26,33.5,25.3,1.31,12.96,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.307,0.0824,Optimal,42.5,2.5120491803278693,6.07,0.04,25.46,High Risk,0,19.8,10.0,0.5,-0.5334615040089054,1.1951752852804756,-1.2197422314320323,1
55,28.90909091,Meherpur,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,1590,70,304.4387440654736,12.64623058448851,0.0373449770586872,0.0920892592854273,836.4072965637137,6.22,37.87,18.94,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2226,0.0586,Moderate,42.5,2.4805737704918034,6.96,0.16,14.21,High Risk,0,28.90909090909091,10.0,0.5,-0.2807196564366978,-1.6427760607397526,-0.8284322461055669,1
55,1.781818182,Moulvibazar,Kharif 2,25.0,Garlic,Oct,Nov to Jan,Feb,98,65,301.24948580555593,-7492.91741978459,0.1655338697866212,0.3748862144552474,576.5795702892858,6.08,32.01,29.74,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.309,0.0443,Optimal,2.0,1.23,5.03,0.02,58.31,Moderate Risk,0,1.7818181818181815,10.0,0.4615384615384615,2.584960789250076,1.021075224026161,-0.330268778472907,1
55,1.727272727,Khulna,Rabi,20.0,Ginger,Oct,Nov to March,March to April,95,60,297.53771486299524,-2494.2849644778125,0.0344804673061667,0.0769984504040904,650.3819804883071,5.81,32.95,24.57,1.28,10.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4396,0.1115,Optimal,0.0,1.347,4.74,0.03,6.57,Low Risk,0,1.7272727272727273,10.0,0.4166666666666667,1.0492270589696486,-2.377422364868137,-0.3468911027227658,0
55,10.41818182,Chapai Nawabganj,Rabi,20.0,Palmyra Palm,Sep,Oct to Nov,Nov to Feb,573,50,297.4424619890114,-2495.225140358679,0.0784917521276642,0.1829276629555555,865.6497260101954,6.15,36.38,22.19,1.28,9.18,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2312,0.027,Moderate,0.0,1.5725,5.4,0.03,3.6,Low Risk,0,10.418181818181818,10.0,0.5,-0.105296381780986,-1.477380978515214,-1.2373109601588426,0
