Area,AP Ratio,District,Season,Avg Temp,Crop Name,Transplant,Growth,Harvest,Production,Min Relative Humidity,Year,EVI,LAI,FPAR,LST_Kelvin,Soil_Moisture_mm,NDVI_Season_Mean,NDVI_Season_Max,NDVI_Season_Min,NDVI_Season_Std,NDVI_Season_Range,NDVI_Season_CV,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Sand,Silt,Bulk_Density,CN_Ratio,pH_Suitability,Compaction_Risk,Dominant_Soil_Texture,sm_surface,sm_rootzone,Rootzone_Surface_Diff,Moisture_Ratio,Water_Availability_Cat,Rainfall,Heat_Stress_Days,Wind_Mean,Wind_Max,Wind_Min,Rain_Temp_Ratio,Extreme_Heat_Risk,Is_Extreme_Heat,is_extreme_Heat_Stress_Days,is_extreme_Wind_Max,Yield,Temp_Range,Drought_Index
37,4.837837838,Lalmonirhat,Kharif 2,25.0,Black Berry,June,July to August,June  to September,179,65,2022,0.409218792036381,1.5067411491418403,4.9632617464916144,301.2864288716698,-7492.920877059847,0.4450000143317077,0.6005631769723303,0.2845360775211245,0.1290602255770356,0.3160270994512058,0.2900229694842949,697.8417930736713,5.71,24.92,3.2150000000000003,32.93,35.66,31.44,1.29,7.22,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3341,0.3061,-0.028,0.913,Optimal,993.02,0.0,1.8404878048780489,5.77,0.08,35.74,Low Risk,0,0,0,4.837837837837838,10.0,0.46153846153846156
37,1.459459459,Sirajganj,Kharif 1,25.0,Kakrol,April,May to July,July to Sep,54,60,2022,0.2883424254592767,0.8434874516179025,3.243103238375398,301.4346498654085,19.1867737579304,0.1939391519162513,0.2438028677727265,0.1381345270632336,0.055318296172112,0.1056683407094929,0.285235320591688,1122.7924980279338,5.87,16.81,1.53,30.62,29.44,39.96,1.34,10.98,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.265,0.2841,0.0191,1.109,Optimal,1038.79,42.5,2.3401639344262297,6.82,0.09,36.24,High Risk,1,1,0,1.4594594594594594,10.0,0.5
37,3.702702703,Feni,Kharif 1,11.5,Mukhi Kachu,April,May to Sep,Sep to Feb,137,65,2022,0.3665906769782119,1.1537637397187268,4.103794430631279,302.561120319793,16.78831163380378,0.2297341345425387,0.3420579380209889,0.0507026668147709,0.1321343045015581,0.2913552712062179,0.5751618267989319,1211.038877783889,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2626,0.2874,0.0248,1.1396,Optimal,1134.36,10.0,2.403688524590164,6.22,0.12,41.41,Moderate Risk,0,0,0,3.702702702702703,7.0,0.23076923076923078
37,0.5405405405,Rangamati,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,20,60,2022,0.4820137323632201,2.4183504530287765,5.572114795388334,301.9675351959447,17.290463288123487,0.3656178573425237,0.609906371670307,0.2219434186735245,0.1720388361741047,0.3879629529967825,0.4705427612988078,844.8319732818987,5.7,24.39,2.13,32.36,27.91,39.73,1.25,11.45,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1795,0.2363,0.0568,1.3372,Moderate,1205.62,4.0,2.856229508196721,6.45,0.12,43.63,Moderate Risk,0,0,0,0.5405405405405406,28.0,0.6333333333333333
37,0.3783783784,Jamalpur,Kharif 2,22.5,Motor,Oct,Nov to March,March to April,14,75,2022,0.3809088458104428,1.3469269710124152,4.749578602539858,301.5607069722993,-7492.923506562298,0.3580076522609602,0.5680638462794619,0.1648097082920677,0.2138921242818444,0.4032541379873942,0.5974512637677739,754.8973015031213,5.78,23.76,1.89,29.99,31.6,38.41,1.28,12.56,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1757,0.2122,0.0366,1.2661,Moderate,1091.34,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0,0,0.3783783783783784,15.0,0.4
37,1.783783784,Panchagar,Kharif 2,14.5,Shalgom,Sep,Oct to Nov,Nov to Feb,66,70,2022,0.4312938324996329,1.5189875003089537,5.082453262017893,301.69961125373214,-7492.920725039061,0.4723641538430123,0.7131991955629091,0.3210316931496211,0.1748193894600538,0.392167502413288,0.3700945299040497,603.8437038808935,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2795,0.2963,0.0168,1.076,Optimal,1342.09,0.0,1.518130081300813,4.56,0.03,49.36,Low Risk,0,0,0,1.7837837837837838,19.0,0.34285714285714286
38,3.289473684,Rangpur,Kharif 1,27.5,Malta,June,June to August,August to September,125,80,2022,0.331052772471412,1.0149135671891796,3.48760615724044,302.1215613537444,22.662185586800007,0.2434905813790625,0.4001486941371419,0.0468616342173195,0.1476873325734641,0.3532870599198224,0.606542280760941,985.0492344640646,5.6,12.12,1.24,30.27,32.89,36.88,1.3,9.77,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3228,0.3094,-0.0134,0.9598,Optimal,1198.2,31.0,2.29344262295082,5.95,0.08,42.47,High Risk,1,0,0,3.289473684210526,15.0,0.4375
38,0.3157894737,Dinajpur,Kharif 2,30.0,Mug,Feb,March to May,May,12,60,2022,0.448550432648285,1.6647829172546074,5.272753435623821,301.5642251475618,-7492.920845017315,0.4532921904207221,0.6968213826970469,0.2318182627073085,0.2043221529514547,0.4650031199897383,0.4507515401088504,713.9237103608938,6.01,15.94,1.43,37.14,25.3,37.54,1.28,11.14,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1652,0.1943,0.029,1.2051,Moderate,881.89,0.0,1.9403252032520324,7.11,0.05,31.79,Low Risk,0,0,0,0.3157894736842105,10.0,0.5833333333333334
38,0.1578947368,Noakhali,Kharif 2,22.5,Rape & Mustard,Oct,Nov to Feb,Feb to April,6,65,2022,0.3910645622801875,2.4183504530287765,6.109504075971847,301.17565355049305,-7493.073638570928,0.3984988222739314,0.6121314642988956,0.1463623264955313,0.2302222941656166,0.4657691378033644,0.5777239010442042,647.9486594145636,5.79,23.52,1.72,33.46,29.05,37.49,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1939,0.2339,0.0401,1.3048,Moderate,1533.16,0.0,3.784227642276423,10.625,0.05,53.62,Low Risk,0,0,1,0.1578947368421052,15.0,0.46153846153846156
38,0.4736842105,Naogaon,Kharif 2,22.5,Motor,Oct,Nov to March,March to April,18,75,2022,0.435450486358705,1.6451166789137153,5.247049655810755,301.8534952688643,-7492.914971370762,0.4404606390296175,0.6437611050179507,0.2610506888737964,0.17633304384791,0.3827104161441543,0.4003378014353128,715.3122681658049,6.47,15.21,1.24,38.6,22.11,39.3,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1731,0.224,0.0508,1.3632,Moderate,783.3,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,0,0,0.4736842105263157,15.0,0.4
38,2.736842105,Gaibandha,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,104,52,2022,0.3527673916625468,1.3555939339437526,4.6690832097709,300.81797875461086,-7492.912896880456,0.3718431203390883,0.5191748931888249,0.1862351151714448,0.15295885284798,0.3329397780173801,0.4113531876251871,775.7867248374891,5.59,17.13,1.51,36.5,26.57,36.92,1.32,11.34,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2235,0.2582,0.0346,1.1976,Optimal,1091.34,0.0,1.954471544715448,6.82,0.07,39.33,Low Risk,0,0,0,2.736842105263158,17.0,0.6153846153846154
38,5.684210526,Natore,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,216,52,2022,0.367595794850155,1.3380089277539708,4.7835240223318864,301.77013958124627,-7492.925923980239,0.3850322966478897,0.6270773846150153,0.1449640755138761,0.2252885638814855,0.4821133091011391,0.5851160171311833,745.9808383481169,5.91,17.81,1.42,39.91,26.47,33.6,1.28,12.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2291,0.257,0.0279,1.1536,Optimal,772.89,8.0,2.2247154471544714,8.45,0.03,27.46,Moderate Risk,0,0,0,5.684210526315789,17.0,0.6153846153846154
38,0.4473684211,Feni,Kharif 2,27.5,Gram,Aug,Sep to Oct,Nov,17,45,2022,0.4325850441482869,2.055343775158777,6.120683424407448,302.01244286274,-7492.926885385311,0.4747222316498454,0.6864048324722554,0.1727512973903106,0.2433180804047081,0.5136535350819448,0.512548316010149,618.2732878803406,5.67,20.91,1.66,35.16,25.97,38.87,1.29,12.59,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3239,0.3378,0.0139,1.0436,Optimal,1338.61,0.0,1.9202439024390243,7.3,0.09,48.4,Low Risk,0,0,0,0.4473684210526316,15.0,0.7777777777777778
38,0.5,Gazipur,Kharif 2,27.5,Gram,Aug,Sep to Oct,Nov,19,45,2022,0.3868424830547088,1.5597722784196026,5.198117337665649,301.7568517672554,-7492.911313361768,0.3907379067285911,0.6351801312217112,0.0798820916389187,0.2435531868654238,0.5552980395827926,0.6233159943567935,785.7530389378867,5.75,17.96,1.49,32.53,28.89,38.58,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3883,0.3964,0.0081,1.0194,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,0.5,15.0,0.7777777777777778
39,4.512820513,Satkhira,Rabi,20.5,Sweet Potato,Nov,Dec to March,April,176,70,2022,0.2614574128984902,2.1021137388097326,5.20320147995209,297.6135023711131,-2495.4366261264427,0.4321766185988085,0.4835354065029546,0.4115941841061277,0.0343266456100307,0.0719412223968269,0.0794273547729714,635.7174659275661,5.93,20.48,2.1,32.6,23.58,43.84,1.27,9.75,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2823,0.3435,0.0611,1.2376,Optimal,158.44,0.0,1.2484166666666667,3.91,0.11,7.99,Low Risk,0,0,0,4.512820512820513,7.0,0.34285714285714286
39,2.58974359,Narsingdi,Rabi,20.5,Maize 2,Dec,Jan  to  March,April,101,50,2022,0.3195028965565658,1.1718663502001678,4.792502969121143,298.470827171044,-2495.5984418885896,0.4590309666272121,0.5675183682230315,0.3849029249505548,0.0889199761186396,0.1826154432724767,0.1937123692808578,603.3877938214284,5.47,21.69,1.54,35.94,30.81,33.25,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.1902,0.2415,0.0513,1.3156,Moderate,82.23,0.0,1.2454166666666666,3.9,0.06,4.19,Low Risk,0,0,0,2.58974358974359,13.0,0.54
39,13.07692308,Narsingdi,Kharif 2,25.0,Black Berry,June,July to August,June  to September,510,65,2022,0.3736190418944162,1.624586962141645,5.310816972668427,301.560318868846,-7492.915616444734,0.4026551945490048,0.582228604206656,0.2212477349859281,0.1480809397218583,0.3609808692207279,0.3677611557643428,736.8481399688881,5.47,21.69,1.54,35.94,30.81,33.25,1.25,14.08,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.3859,0.3906,0.0046,1.0094,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,13.076923076923077,10.0,0.46153846153846156
39,5.41025641,Shariatpur,Kharif 1,25.0,Kakrol,April,May to July,July to Sep,211,60,2022,0.3469175626355938,1.203775787259904,4.104744387565484,302.057504748852,13.811227289531857,0.2488538373233175,0.3404679378482187,0.0925735314905069,0.113563902516599,0.2478944063577118,0.4563478053547303,1131.7438540035685,5.64,20.12,2.85,32.88,22.11,45.02,1.27,7.06,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3099,0.3342,0.0243,1.1214,Optimal,897.09,34.0,2.7896721311475408,6.68,0.12,31.7,High Risk,1,0,0,5.410256410256411,10.0,0.5
39,3.128205128,Meherpur,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,122,60,2022,0.4257904032498705,1.3856832593872956,5.168206300041263,302.5247032836653,-7493.044154506788,0.438037926366824,0.6557736174550848,0.1259660232378597,0.2354072905942809,0.5298075942172251,0.537413033037566,737.1903838356752,6.22,19.2,1.42,37.87,18.94,43.2,1.28,13.51,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.164,0.2226,0.0586,1.5069,Moderate,762.83,9.0,2.270813008130081,8.43,0.04,27.12,Moderate Risk,0,0,0,3.128205128205128,10.0,0.5833333333333334
39,14.58974359,Brahmanbaria,Kharif 1,30.0,Ripe Papaya,April,No Need to Do,April to May,569,70,2022,0.2496943185090909,0.803750741318175,3.0225425709076905,302.06439932592093,18.65035059330932,0.2372643993798239,0.4667222562628336,0.0571539099837129,0.1707935775109385,0.4095683462791207,0.7198449407385563,799.0592515618822,5.7,25.48,2.96,34.18,25.82,40.02,1.29,8.61,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2028,0.2254,0.0226,1.1608,Moderate,1184.34,42.5,2.309754098360656,6.61,0.12,42.21,High Risk,1,1,0,14.58974358974359,10.0,0.5
39,4.205128205,Gopalganj,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,164,52,2022,0.3802931700889812,1.752495481315282,5.507767104559711,301.0418466723125,-7492.930693000751,0.5305792218427732,0.6431246483263354,0.373290152738146,0.1281471103202094,0.2698344955881894,0.2415230469733384,647.2486283291205,5.59,29.57,2.31,33.11,25.11,41.8,1.25,12.8,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.5057,0.7851,0.2793,1.5898,Optimal,1238.15,0.0,2.1439024390243904,7.37,0.03,44.67,Low Risk,0,0,0,4.205128205128205,17.0,0.6153846153846154
39,4.256410256,Barishal,Kharif 2,23.5,Oal Kachu,Sep,Oct to Dec,Dec to Feb,166,52,2022,0.354441972938945,1.8330552111047609,5.521240421885163,300.67662947410133,-7492.914969743981,0.397391989442272,0.5411183729753246,0.1904844619362955,0.1694881260633615,0.3506339110390291,0.4265011136767834,764.8579796144244,5.73,28.15,2.44,27.75,24.02,48.24,1.27,11.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3098,0.3475,0.0377,1.1371,Optimal,1601.92,0.0,2.7213008130081304,8.09,0.1,57.23,Low Risk,0,0,0,4.256410256410256,17.0,0.6153846153846154
39,4.820512821,Thakurgaon,Kharif 2,14.5,Shalgom,Sep,Oct to Nov,Nov to Feb,188,70,2022,0.448024240075296,1.5887071804852426,5.230676145959172,301.6952905832605,-7492.91047108829,0.4689259184190793,0.6913470028229801,0.3582324259138552,0.1525557259834554,0.3331145769091249,0.3253301214353357,690.524875521508,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2538,0.2761,0.0222,1.1086,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,4.82051282051282,19.0,0.34285714285714286
39,1.717948718,Bagerhat,Kharif 2,27.5,Patal,Aug,Sep to Jan,Jan to March,67,60,2022,0.3431915358837492,2.4183504530287765,5.780086386688027,300.15712075135025,-7492.939971736703,0.507816116388428,0.6214849029628107,0.36797252036576,0.1082292282638344,0.2535123825970506,0.213126808643958,517.8162711223541,5.73,33.040000000000006,3.2150000000000003,28.25,22.23,49.52,1.23,8.73,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3791,0.449,0.0698,1.2206,Optimal,1451.65,0.0,2.063739837398374,7.47,0.04,52.27,Low Risk,0,0,0,1.7179487179487178,15.0,0.5833333333333334
40,2.925,Thakurgaon,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,117,70,2022,0.448024240075296,1.5887071804852426,5.230676145959172,301.6952905832605,-7492.91047108829,0.4689259184190793,0.6913470028229801,0.3582324259138552,0.1525557259834554,0.3331145769091249,0.3253301214353357,690.524875521508,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2596,0.281,0.0214,1.1231,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,2.925,10.0,0.5
40,5.9,Gazipur,Kharif 1,25.0,Amra,June,June to August,August to September,236,60,2022,0.3516303259680722,1.0515939783974333,3.623565167257163,303.0310770552333,18.52406171886354,0.2551414828258255,0.3447734668324618,0.1101810937198298,0.1020854540502833,0.2345923731126319,0.4001131173168451,967.6076764862764,5.75,17.96,1.49,32.53,28.89,38.58,1.3,12.05,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4059,0.4082,0.0023,1.0034,Optimal,1043.06,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,1,1,0,5.9,10.0,0.5
40,4.875,Thakurgaon,Kharif 1,27.5,Malta,June,June to August,August to September,195,80,2022,0.349560692814818,1.049997995519819,3.6845437755892014,303.58118022699307,20.560762319688507,0.3076983273566418,0.4809286896683722,0.1637129632869899,0.1461067965693867,0.3172157263813823,0.4748377991669735,882.8065724035296,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3518,0.3448,-0.0069,0.978,Optimal,1043.06,42.5,2.537540983606557,6.3,0.09,36.58,High Risk,1,1,0,4.875,15.0,0.4375
40,3.0,Moulvibazar,Kharif 1,32.5,Taramind,February,March to April,February to May,120,50,2022,0.3304355144774302,1.4047874180420383,3.957590762930864,302.4222602709799,22.24478639367362,0.305880587966694,0.3772511111134909,0.2272905883804999,0.0639854883669202,0.149960522732991,0.2091845343709336,771.5383544087591,6.08,16.13,2.15,32.01,29.74,38.23,1.3,7.5,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1867,0.2365,0.0498,1.3476,Moderate,2078.94,15.0,1.5492622950819672,4.69,0.09,75.86,Moderate Risk,0,0,0,3.0,15.0,0.8
40,3.525,Lalmonirhat,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,141,60,2022,0.3023162186807234,0.8940537554372472,3.147911632013233,302.5260143644559,22.820917694684283,0.2669751608444246,0.4065448627465945,0.1387455869466906,0.124540305193138,0.2677992757999039,0.4664864881033327,847.766359646961,5.71,24.92,3.2150000000000003,32.93,35.66,31.44,1.29,7.22,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.18,0.179,-0.001,1.0252,Moderate,1572.26,17.0,2.044918032786885,6.81,0.04,57.18,High Risk,0,0,0,3.525,29.0,0.5833333333333334
40,4.525,Sherpur,Kharif 1,20.5,Date Palm,April,No Need to Do,Feb to March,181,60,2022,0.3091809768573448,1.0137389566054549,3.302588430786224,302.01953766706725,24.151361239215003,0.2108219474749611,0.2947216372986462,0.0528778723675305,0.1088242752770474,0.2418437649311157,0.5161904468697323,927.0964732315556,5.74,23.2,2.18,31.38,27.07,41.57,1.29,10.64,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1566,0.1891,0.0325,1.2983,Moderate,1278.22,37.0,2.281475409836065,6.66,0.04,45.39,High Risk,1,0,0,4.525,29.0,0.5833333333333334
40,0.2,Bandarban,Kharif 1,24.0,Safeda,April,No Need to Do,Jan to March,8,60,2022,0.5058611099239839,2.4183504530287765,5.829153757356073,303.21354727168864,15.42504534806945,0.405891616684955,0.5380354289240772,0.2612788417491431,0.1149608665731516,0.276756587174934,0.2832304532724113,871.774566824814,5.51,20.44,2.2,29.3,36.52,34.18,1.22,9.29,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1503,0.2171,0.0668,1.4683,Moderate,1122.24,24.0,0.1083606557377049,0.93,0.0,42.6,High Risk,0,0,0,0.2,28.0,0.6333333333333333
40,0.225,Habiganj,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,9,85,2022,0.3557936234140786,1.6724634963100884,5.005230533813275,301.48963906279874,-7492.912588427318,0.3359780945015981,0.490276717097282,0.1548294209765824,0.1642768965290526,0.3354472961206995,0.4889512120507346,696.7802482355273,5.58,32.61,2.19,28.52,25.83,45.65,1.23,14.88,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2315,0.271,0.0396,1.2615,Optimal,1599.93,0.0,1.6316260162601626,5.52,0.05,57.42,Low Risk,0,0,0,0.225,10.0,0.23529411764705882
40,0.35,Munshiganj,Kharif 2,15.0,Lentil,Oct,Nov  to  Feb,Feb to March,14,85,2022,0.3398797631125891,1.477476317784238,5.056171497814422,301.17602976769786,-7492.906371046176,0.3436671192019698,0.4799755728266007,0.1325143943009333,0.1582492121376761,0.3474611785256674,0.4604723678690792,780.7977452526177,5.44,20.42,2.42,35.02,29.59,35.41,1.25,8.43,Acidic (Chua),Low,Loamy (Thịt/Phù Sa),0.215,0.2516,0.0366,1.239,Optimal,1147.69,0.0,2.1950406504065043,7.91,0.03,41.18,Low Risk,0,0,0,0.35,10.0,0.23529411764705882
40,3.125,Kishoreganj,Kharif 2,18.0,Carrot,Oct,Nov to Feb,March,125,47,2022,0.2642215146056892,1.2500388978398835,4.226064155508412,300.87079634568363,-7492.912099655021,0.1560133859316678,0.346103638367728,0.0352614250669803,0.1449903018192032,0.3108422133007477,0.9293452670959108,876.2439398427629,5.66,20.65,1.96,32.42,25.32,42.24,1.29,10.53,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2183,0.2648,0.0466,1.326,Optimal,1317.39,0.0,1.7357723577235773,6.32,0.1,47.44,Low Risk,0,0,0,3.125,6.0,0.44680851063829785
40,0.325,Panchagar,Kharif 2,27.5,Gram,Aug,Sep to Oct,Nov,13,45,2022,0.4312938324996329,1.5189875003089537,5.082453262017893,301.69961125373214,-7492.920725039061,0.4723641538430123,0.7131991955629091,0.3210316931496211,0.1748193894600538,0.392167502413288,0.3700945299040497,603.8437038808935,5.88,18.49,1.72,30.85,26.88,42.26,1.29,10.74,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3572,0.3565,-0.0007,0.9989,Optimal,1342.09,0.0,1.518130081300813,4.56,0.03,49.36,Low Risk,0,0,0,0.325,15.0,0.7777777777777778
40,0.25,Noakhali,Kharif 2,28.0,Arhar,Aug,Sep to Oct,Nov,10,45,2022,0.3910645622801875,2.4183504530287765,6.109504075971847,301.17565355049305,-7493.073638570928,0.3984988222739314,0.6121314642988956,0.1463623264955313,0.2302222941656166,0.4657691378033644,0.5777239010442042,647.9486594145636,5.79,23.52,1.72,33.46,29.05,37.49,1.31,13.67,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3271,0.334,0.0068,1.0212,Optimal,1533.16,0.0,3.784227642276423,10.625,0.05,53.62,Low Risk,0,0,1,0.25,4.0,0.6666666666666666
40,0.35,Thakurgaon,Kharif 2,28.0,Arhar,Aug,Sep to Oct,Nov,14,45,2022,0.448024240075296,1.5887071804852426,5.230676145959172,301.6952905832605,-7492.91047108829,0.4689259184190793,0.6913470028229801,0.3582324259138552,0.1525557259834554,0.3331145769091249,0.3253301214353357,690.524875521508,5.85,20.19,1.81,30.97,32.95,36.08,1.3,11.15,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3234,0.3274,0.004,1.0164,Optimal,1137.55,0.0,1.992032520325204,7.4,0.04,40.9,Low Risk,0,0,0,0.35,4.0,0.6666666666666666
41,1.487804878,Madaripur,Kharif 1,27.5,Kolmi Shak,March,April to Aug,Sep to Oct,61,80,2022,0.3813282034003654,1.233310027032154,4.292244858769116,301.7192993896397,13.645916615401418,0.3008301047092089,0.3999496888165858,0.145892769350381,0.1108626708514387,0.2540569194662048,0.3685225285501324,1095.3046972217842,5.63,23.44,2.78,31.52,30.48,38.0,1.29,8.43,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.3039,0.3573,0.0534,1.2715,Optimal,668.3100000000001,42.5,2.5653278688524592,6.27,0.08,23.06,High Risk,1,1,0,1.4878048780487805,15.0,0.4375
41,5.268292683,Naogaon,Kharif 2,30.0,Betelnut,July,Aug to Jan,Jan to March,216,70,2022,0.435450486358705,1.6451166789137153,5.247049655810755,301.8534952688643,-7492.914971370762,0.4404606390296175,0.6437611050179507,0.2610506888737964,0.17633304384791,0.3827104161441543,0.4003378014353128,715.3122681658049,6.47,15.21,1.24,38.6,22.11,39.3,1.32,12.26,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2158,0.253,0.0372,1.2251,Optimal,783.3,4.0,2.051056910569106,7.97,0.07,27.99,Moderate Risk,0,0,0,5.2682926829268295,10.0,0.5
41,0.756097561,Sunamganj,Kharif 1,25.0,Amra,June,June to August,August to September,31,60,2022,0.1868528494397071,0.7445524314077729,2.221025793480345,300.21018981220266,24.674549068253903,-0.0016713237114059,0.2385902396757943,-0.1976703408679797,0.1816336852597861,0.436260580543774,0.0,1070.6503064634555,5.89,15.26,1.56,33.84,29.64,36.52,1.33,9.78,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.4174,0.4171,-0.0003,0.9966,Optimal,3216.48,5.0,1.693032786885246,6.12,0.11,120.01,Moderate Risk,0,0,0,0.7560975609756098,10.0,0.5
41,2.634146341,Rajshahi,Kharif 1,25.0,Kakrol,April,May to July,July to Sep,108,60,2022,0.3349605616708444,0.9912658302400515,3.8371436319788232,303.52703994523426,14.988353919696678,0.3026474514785224,0.39139088167786,0.2148030029570647,0.0723563865296984,0.1765878787207953,0.2390781292762124,981.1632526809556,6.11,18.59,1.58,36.24,17.79,45.99,1.29,11.76,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.2305,0.2545,0.024,1.162,Optimal,471.39,42.5,2.339508196721312,6.74,0.09,15.87,High Risk,1,1,0,2.6341463414634148,10.0,0.5
41,6.365853659,Chuadanga,Kharif 2,30.0,Green Palmyra,April,No Need to Do,May,261,60,2022,0.4131139884918778,1.3636667075719693,5.158074791562253,302.6468561669504,-7493.133024076198,0.4319744474616394,0.6058950868858013,0.1390385944438268,0.2145935717567126,0.4668564924419744,0.4967737629336726,710.1506447053257,6.07,20.18,1.46,38.89,18.38,42.72,1.3,13.81,Optimal (Tối Ưu),Low,Loamy (Thịt/Phù Sa),0.1734,0.2266,0.0532,1.4366,Moderate,774.47,3.0,2.198455284552846,7.92,0.06,27.71,Moderate Risk,0,0,0,6.365853658536586,10.0,0.5833333333333334
