Khu vực,Tiểu bang,Lượng mưa trung bình,Nhiệt độ trung bình của năm,Tỷ lệ đất được tưới tiêu,Tổng lượng phân bón tiêu thụ trong năm,Loại cây ở khu vực đó,Năng suất trung bình của khu vực
Chikmangaluru,Karnataka,2903.1,27.1,Basin,0.0,Tea,5373.0
Chikmangaluru,Karnataka,2903.1,26.8,Basin,0.0,Tea,6589.0
Chikmangaluru,Karnataka,2903.1,26.8,Basin,0.0,Tea,5107.0
Chikmangaluru,Karnataka,2996.6,26.8,Basin,0.0,Tea,5518.0
Chikmangaluru,Karnataka,2996.6,37.0,Basin,0.0,Tea,4912.0
Chikmangaluru,Karnataka,2996.6,37.0,Basin,0.0,Tea,3830.0
Chikmangaluru,Karnataka,3522.8,38.0,Spray,0.0,Tea,2783.0
Chikmangaluru,Karnataka,3522.8,38.0,Spray,0.0,Tea,1533.0
Chikmangaluru,Karnataka,3729.8,38.0,Spray,0.0,Tea,1647.0
Chikmangaluru,Karnataka,3729.8,39.0,Spray,0.0,Tea,975.0
Chikmangaluru,Karnataka,3729.8,39.0,Spray,0.0,Tea,2.0
Chikmangaluru,Karnataka,2746.2,39.0,Spray,0.0,Tea,836.0
Chikmangaluru,Karnataka,2746.2,40.0,Spray,0.0,Tea,806.0
Chikmangaluru,Karnataka,2746.2,40.0,Spray,0.0,Tea,880.0
Chikmangaluru,Karnataka,3360.0,40.0,Spray,0.0,Paddy,770.0
Chikmangaluru,Karnataka,3360.0,41.0,Spray,0.0,Paddy,395.0
Chikmangaluru,Karnataka,3360.0,41.0,Spray,0.0,Paddy,187.0
Chikmangaluru,Karnataka,3605.4,41.0,Spray,0.0,Paddy,187.0
Chikmangaluru,Karnataka,3605.4,42.0,Spray,0.0,Paddy,121.0
Chikmangaluru,Karnataka,3605.4,42.0,Spray,0.0,Paddy,103.0
Chikmangaluru,Karnataka,3512.4,42.0,Spray,0.0,Paddy,71.0
Chikmangaluru,Karnataka,3512.4,43.0,Spray,0.0,Paddy,3961.0
Chikmangaluru,Karnataka,3512.4,27.0,Spray,0.0,Paddy,4247.0
Chikmangaluru,Karnataka,3296.0,27.0,Spray,0.0,Paddy,3290.0
Chikmangaluru,Karnataka,3296.0,27.0,Spray,0.0,Paddy,3138.0
Chikmangaluru,Karnataka,3296.0,27.0,Spray,0.0,Paddy,3423.0
Chikmangaluru,Karnataka,3550.0,27.0,Spray,0.0,Paddy,3899.0
Chikmangaluru,Karnataka,3550.0,27.0,Spray,0.0,Paddy,4015.0
Chikmangaluru,Karnataka,3550.0,27.2,Spray,0.0,Paddy,4279.0
Chikmangaluru,Karnataka,3654.0,27.2,Spray,0.0,Groundnut,4167.0
Chikmangaluru,Karnataka,3654.0,27.2,Spray,0.0,Groundnut,4479.0
Chikmangaluru,Karnataka,3654.0,27.0,Spray,0.0,Groundnut,3699.0
Chikmangaluru,Karnataka,3105.0,27.2,Spray,0.0,Groundnut,71.0
Chikmangaluru,Karnataka,3105.0,27.2,Spray,0.0,Groundnut,52.0
Chikmangaluru,Karnataka,2903.1,26.8,Spray,0.0,Groundnut,1647.0
Chikmangaluru,Karnataka,2903.1,26.8,Spray,0.0,Blackgram,975.0
Chikmangaluru,Karnataka,2903.1,26.8,Spray,0.0,Blackgram,2.0
Chikmangaluru,Karnataka,2996.6,37.0,Spray,0.0,Blackgram,836.0
Chikmangaluru,Karnataka,2996.6,37.0,Spray,0.0,Blackgram,806.0
Chikmangaluru,Karnataka,2996.6,37.0,Spray,0.0,Blackgram,880.0
Chikmangaluru,Karnataka,3522.8,38.0,Drip,0.0,Blackgram,770.0
Chikmangaluru,Karnataka,3522.8,38.0,Drip,0.0,Blackgram,395.0
Chikmangaluru,Karnataka,3522.8,38.0,Drip,0.0,Blackgram,187.0
Chikmangaluru,Karnataka,3729.8,39.0,Drip,0.0,Blackgram,187.0
Chikmangaluru,Karnataka,3729.8,39.0,Drip,0.0,Blackgram,121.0
Chikmangaluru,Karnataka,3729.8,39.0,Drip,0.0,Blackgram,103.0
Chikmangaluru,Karnataka,2746.2,40.0,Drip,0.0,Blackgram,71.0
Chikmangaluru,Karnataka,2746.2,40.0,Drip,0.0,Blackgram,3961.0
Hassan,Karnataka,2746.2,40.0,Drip,0.0,Blackgram,4247.0
Hassan,Karnataka,3360.0,41.0,Drip,0.0,Blackgram,3290.0
Hassan,Karnataka,3360.0,41.0,Drip,0.0,Cashew,3138.0
Hassan,Karnataka,3360.0,41.0,Drip,0.0,Cashew,3423.0
Hassan,Karnataka,3605.4,42.0,Drip,0.0,Cashew,3899.0
Hassan,Karnataka,3605.4,42.0,Drip,0.0,Cashew,4015.0
Hassan,Karnataka,3605.4,42.0,Drip,0.0,Cashew,4279.0
Hassan,Karnataka,3512.4,43.0,Drip,0.0,Cashew,4167.0
Hassan,Karnataka,3512.4,43.0,Drip,0.0,Cashew,4479.0
Hassan,Karnataka,3512.4,128.0,Drip,0.0,Cashew,3699.0
Hassan,Karnataka,3296.0,129.0,Drip,0.0,Cashew,4904.0
Hassan,Karnataka,3296.0,130.0,Drip,0.0,Cashew,2821.0
Hassan,Karnataka,3296.0,131.0,Drip,0.0,Cashew,3472.0
Hassan,Karnataka,3550.0,132.0,Drip,0.0,Cashew,3647.0
Hassan,Karnataka,3550.0,133.0,Drip,0.0,Cashew,393.0
Hassan,Karnataka,3550.0,134.0,Drip,0.0,Cashew,167.0
Hassan,Karnataka,3654.0,135.0,Drip,0.0,Cashew,71.0
Hassan,Karnataka,3654.0,136.0,Drip,0.0,Coconut,52.0
Hassan,Karnataka,3654.0,137.0,Drip,0.0,Coconut,2570.0
Hassan,Karnataka,3105.0,27.0,Drip,0.0,Coconut,804.0
Hassan,Karnataka,2903.1,27.0,Drip,0.0,Coconut,792.0
Hassan,Karnataka,2996.6,27.2,Drip,0.0,Coconut,2570.0
Hassan,Karnataka,3522.8,27.0,Drip,0.0,Ginger,1402.0
Hassan,Karnataka,3729.8,27.0,Basin,0.0,Ginger,1132.0
Hassan,Karnataka,2746.2,27.2,Basin,0.0,Ginger,804.0
Hassan,Karnataka,3360.0,27.1,Basin,0.0,Ginger,792.0
Hassan,Karnataka,3605.4,26.8,Basin,0.0,Ginger,338.0
Hassan,Karnataka,3512.4,37.0,Drip,0.0,Coconut,404.0
Hassan,Karnataka,3296.0,38.0,Drip,0.0,Coconut,343.0
Hassan,Karnataka,3550.0,39.0,Drip,0.0,Coconut,336.0
Hassan,Karnataka,3654.0,40.0,Drip,0.0,Coconut,316.0
Hassan,Karnataka,3105.0,43.0,Drip,0.0,Coconut,221.0
Hassan,Karnataka,3654.0,27.0,Drip,0.0,Coconut,283.0
Hassan,Karnataka,3105.0,27.2,Drip,0.0,Coconut,8700.0
Hassan,Karnataka,2903.1,27.0,Drip,0.0,Coconut,9230.0
Hassan,Karnataka,3729.8,26.8,Drip,0.0,Coconut,114.0
Hassan,Karnataka,3729.8,26.8,Basin,0.0,Coconut,3.0
Hassan,Karnataka,2746.2,26.8,Basin,0.0,Coconut,95.0
Hassan,Karnataka,2746.2,37.0,Basin,0.0,Coconut,19.0
Hassan,Karnataka,2746.2,37.0,Basin,0.0,Coconut,54.0
Hassan,Karnataka,3360.0,37.0,Basin,0.0,Coconut,13.0
Hassan,Karnataka,3360.0,38.0,Basin,0.0,Coconut,123.0
Hassan,Karnataka,3360.0,38.0,Basin,0.0,Coconut,19.0
Hassan,Karnataka,3605.4,38.0,Basin,0.0,Coconut,32.0
Hassan,Karnataka,3605.4,39.0,Basin,0.0,Coconut,8.0
Hassan,Karnataka,3605.4,39.0,Basin,0.0,Coconut,50.0
Hassan,Karnataka,3512.4,39.0,Basin,0.0,Coconut,10.0
Hassan,Karnataka,3512.4,40.0,Basin,0.0,Coconut,29.0
Hassan,Karnataka,3512.4,40.0,Basin,0.0,Coconut,44.0
Mangalore,Karnataka,3296.0,27.0,Basin,0.0,Coconut,33.0
Mangalore,Karnataka,3296.0,27.0,Basin,0.0,Coconut,14.0
Mangalore,Karnataka,3296.0,27.0,Basin,0.0,Coconut,56.0
Mangalore,Karnataka,3550.0,27.0,Basin,0.0,Coconut,26.0
Mangalore,Karnataka,3550.0,27.0,Basin,0.0,Coconut,98.0
Mangalore,Karnataka,3550.0,27.0,Basin,0.0,Coconut,3.0
Mangalore,Karnataka,2903.1,26.8,Basin,0.0,Coconut,2783.0
Mangalore,Karnataka,2903.1,26.8,Basin,0.0,Coconut,1533.0
Mangalore,Karnataka,2996.6,26.8,Basin,0.0,Coconut,1647.0
Mangalore,Karnataka,2996.6,37.0,Basin,0.0,Coconut,975.0
Mangalore,Karnataka,2996.6,37.0,Basin,0.0,Coconut,2.0
Mangalore,Karnataka,3522.8,37.0,Basin,0.0,Coconut,836.0
Mangalore,Karnataka,3522.8,38.0,Basin,0.0,Coconut,806.0
Mangalore,Karnataka,3522.8,38.0,Basin,0.0,Coconut,880.0
Mangalore,Karnataka,2903.1,38.0,Basin,0.0,Coconut,770.0
Mangalore,Karnataka,2903.1,39.0,Spray,0.0,Coconut,395.0
Mangalore,Karnataka,2903.1,39.0,Spray,0.0,Coconut,187.0
Mangalore,Karnataka,2996.6,39.0,Spray,0.0,Coconut,187.0
Mangalore,Karnataka,2996.6,40.0,Spray,0.0,Coconut,121.0
Mangalore,Karnataka,2996.6,40.0,Spray,0.0,Coconut,103.0
Mangalore,Karnataka,3522.8,40.0,Spray,0.0,Coconut,71.0
Mangalore,Karnataka,3522.8,41.0,Spray,0.0,Coconut,3961.0
Mangalore,Karnataka,3522.8,41.0,Spray,0.0,Coconut,4247.0
Mangalore,Karnataka,3729.8,41.0,Spray,0.0,Coconut,3290.0
Mangalore,Karnataka,3729.8,42.0,Spray,0.0,Coconut,3138.0
Mangalore,Karnataka,3729.8,42.0,Spray,0.0,Coconut,3423.0
Mangalore,Karnataka,2746.2,42.0,Spray,0.0,Coconut,3899.0
Mangalore,Karnataka,2746.2,43.0,Spray,0.0,Coconut,4015.0
Mangalore,Karnataka,2746.2,43.0,Spray,0.0,Coconut,4279.0
Mangalore,Karnataka,3360.0,27.0,Spray,0.0,Coconut,4167.0
Mangalore,Karnataka,3360.0,27.0,Spray,0.0,Coconut,4479.0
Mangalore,Karnataka,3360.0,27.0,Spray,0.0,Coconut,3699.0
Mangalore,Karnataka,3605.4,27.0,Spray,0.0,Coconut,4904.0
Mangalore,Karnataka,3605.4,27.0,Spray,0.0,Coconut,2821.0
Mangalore,Karnataka,3605.4,27.0,Spray,0.0,Coconut,3472.0
Mangalore,Karnataka,3512.4,27.2,Spray,0.0,Coconut,3647.0
Mangalore,Karnataka,3512.4,27.2,Spray,0.0,Coconut,393.0
Mangalore,Karnataka,3512.4,27.2,Spray,0.0,Coconut,167.0
Mangalore,Karnataka,3296.0,27.0,Spray,0.0,Coconut,71.0
Mangalore,Karnataka,3296.0,27.0,Spray,0.0,Coconut,52.0
Mangalore,Karnataka,3296.0,27.0,Spray,0.0,Coconut,12.0
Mangalore,Karnataka,3550.0,27.0,Spray,0.0,Coconut,51.0
Mangalore,Karnataka,3550.0,27.0,Spray,0.0,Coconut,61.0
Mangalore,Karnataka,3550.0,27.0,Spray,0.0,Coconut,67.0
Mangalore,Karnataka,3654.0,27.2,Spray,0.0,Coconut,62.0
Mangalore,Karnataka,3654.0,27.2,Spray,0.0,Coconut,32.0
Mangalore,Karnataka,3654.0,27.2,Spray,0.0,Coconut,22.0
Mangalore,Karnataka,3105.0,37.0,Spray,0.0,Coconut,841.0
Mangalore,Karnataka,3105.0,37.0,Spray,0.0,Coconut,3550.0
Mangalore,Karnataka,3105.0,37.0,Spray,0.0,Coconut,109.0
Mangalore,Karnataka,2903.1,38.0,Spray,0.0,Coconut,2404.0
Mangalore,Karnataka,2903.1,39.0,Drip,0.0,Cocoa,2805.0
Mangalore,Karnataka,2903.1,39.0,Drip,0.0,Cocoa,2331.0
Mangalore,Karnataka,2996.6,39.0,Drip,0.0,Cocoa,2088.0
Mangalore,Karnataka,2996.6,40.0,Drip,0.0,Cocoa,2628.0
Mangalore,Karnataka,2996.6,40.0,Drip,0.0,Cocoa,1939.0
Mangalore,Karnataka,3522.8,40.0,Drip,0.0,Cocoa,1871.0
Mangalore,Karnataka,3522.8,41.0,Drip,0.0,Coffee,1868.0
Kodagu,Karnataka,2903.1,42.0,Drip,0.0,Coffee,1901.0
Kodagu,Karnataka,2996.6,42.0,Drip,0.0,Coffee,972.0
Kodagu,Karnataka,2996.6,43.0,Drip,0.0,Coffee,874.0
Kodagu,Karnataka,2996.6,27.0,Drip,0.0,Coffee,592.0
Kodagu,Karnataka,3522.8,27.0,Drip,0.0,Coffee,864.0
Kodagu,Karnataka,3522.8,27.0,Drip,0.0,Coffee,5373.0
Kodagu,Karnataka,3522.8,27.0,Drip,0.0,Coffee,6589.0
Kodagu,Karnataka,3729.8,27.0,Drip,0.0,Coffee,5107.0
Kodagu,Karnataka,3729.8,27.0,Drip,0.0,Coffee,5518.0
Kodagu,Karnataka,3729.8,27.2,Drip,0.0,Coffee,4912.0
Kodagu,Karnataka,2746.2,27.2,Drip,0.0,Coffee,3830.0
Kodagu,Karnataka,2746.2,27.2,Drip,0.0,Cardamum,4.0
Kodagu,Karnataka,2746.2,27.0,Drip,0.0,Cardamum,9.0
Kodagu,Karnataka,3360.0,27.0,Drip,0.0,Cardamum,12.0
Kodagu,Karnataka,3360.0,27.0,Drip,0.0,Cardamum,2089.0
Kodagu,Karnataka,3360.0,27.0,Drip,0.0,Cardamum,2810.0
Kodagu,Karnataka,3605.4,27.0,Drip,0.0,Cardamum,841.0
Kodagu,Karnataka,3605.4,27.0,Drip,0.0,Cardamum,3550.0
Kodagu,Karnataka,3605.4,27.2,Drip,0.0,Cardamum,109.0
Mysuru,Karnataka,3512.4,27.2,Drip,0.0,Cardamum,3368.0
Mysuru,Karnataka,3512.4,27.2,Drip,0.0,Cardamum,3671.0
Mysuru,Karnataka,3512.4,27.1,Drip,0.0,Cardamum,2404.0
Mysuru,Karnataka,3296.0,27.1,Drip,0.0,Cardamum,2805.0
Mysuru,Karnataka,3296.0,27.1,Drip,0.0,Cardamum,2331.0
Mysuru,Karnataka,3296.0,26.8,Drip,0.0,Cardamum,2088.0
Mysuru,Karnataka,3550.0,26.8,Drip,0.0,Cardamum,2628.0
Mysuru,Karnataka,3550.0,26.8,Drip,0.0,Pepper,1939.0
Mysuru,Karnataka,3550.0,37.0,Drip,0.0,Pepper,1871.0
Mysuru,Karnataka,3654.0,37.0,Drip,0.0,Pepper,1868.0
Mysuru,Karnataka,3105.0,40.0,Basin,0.0,Pepper,5373.0
Kasaragodu,Karnataka,3105.0,40.0,Basin,0.0,Pepper,6589.0
Kasaragodu,Karnataka,3105.0,41.0,Basin,0.0,Pepper,5107.0
Kasaragodu,Karnataka,2903.1,42.0,Basin,0.0,Arecanut,3830.0
Kasaragodu,Karnataka,2903.1,42.0,Basin,0.0,Arecanut,4.0
Kasaragodu,Karnataka,2903.1,42.0,Basin,0.0,Arecanut,9.0
Kasaragodu,Karnataka,2996.6,43.0,Basin,0.0,Arecanut,12.0
Kasaragodu,Karnataka,2996.6,43.0,Basin,0.0,Arecanut,2089.0
Kasaragodu,Karnataka,2996.6,128.0,Basin,0.0,Arecanut,2810.0
Kasaragodu,Karnataka,3522.8,129.0,Basin,0.0,Arecanut,841.0
Kasaragodu,Karnataka,3522.8,130.0,Basin,0.0,Arecanut,3550.0
Kasaragodu,Karnataka,3522.8,131.0,Basin,0.0,Arecanut,109.0
Kasaragodu,Karnataka,2903.1,132.0,Basin,0.0,Arecanut,3368.0
Kasaragodu,Karnataka,2903.1,133.0,Basin,0.0,Arecanut,3671.0
Kasaragodu,Karnataka,2903.1,134.0,Basin,0.0,Arecanut,2404.0
Kasaragodu,Karnataka,2996.6,135.0,Basin,0.0,Arecanut,2805.0
Kasaragodu,Karnataka,2996.6,136.0,Basin,0.0,Arecanut,2331.0
Kasaragodu,Karnataka,2996.6,137.0,Basin,0.0,Ginger,2088.0
Kasaragodu,Karnataka,3522.8,138.0,Basin,0.0,Ginger,2628.0
Kasaragodu,Karnataka,3522.8,139.0,Basin,0.0,Ginger,1939.0
Kasaragodu,Karnataka,3522.8,140.0,Basin,0.0,Ginger,1871.0
Kasaragodu,Karnataka,3729.8,141.0,Basin,0.0,Ginger,1868.0
Kasaragodu,Karnataka,2746.2,145.0,Basin,0.0,Ginger,1901.0
Kasaragodu,Karnataka,2746.2,146.0,Basin,0.0,Ginger,972.0
Kasaragodu,Karnataka,3360.0,147.0,Basin,0.0,Ginger,874.0
Kasaragodu,Karnataka,3360.0,148.0,Basin,0.0,Ginger,592.0
Kasaragodu,Karnataka,3360.0,149.0,Basin,0.0,Ginger,864.0
Kasaragodu,Karnataka,3605.4,150.0,Basin,0.0,Ginger,5373.0
Raichur,Karnataka,3605.4,151.0,Basin,0.0,Ginger,6589.0
Raichur,Karnataka,2903.1,152.0,Basin,0.0,Tea,5107.0
Raichur,Karnataka,2903.1,153.0,Basin,0.0,Tea,5518.0
Raichur,Karnataka,2903.1,154.0,Basin,0.0,Tea,4912.0
Raichur,Karnataka,2996.6,155.0,Basin,0.0,Tea,3830.0
Raichur,Karnataka,2996.6,157.0,Basin,0.0,Tea,2783.0
Raichur,Karnataka,3522.8,158.0,Spray,0.0,Tea,1533.0
Raichur,Karnataka,3522.8,159.0,Spray,0.0,Tea,1647.0
Raichur,Karnataka,3522.8,160.0,Spray,0.0,Tea,975.0
Raichur,Karnataka,3729.8,161.0,Spray,0.0,Tea,2.0
Raichur,Karnataka,2903.1,162.0,Spray,0.0,Tea,836.0
Raichur,Karnataka,2903.1,163.0,Spray,0.0,Tea,806.0
Raichur,Karnataka,2903.1,164.0,Spray,0.0,Tea,880.0
Raichur,Karnataka,2996.6,165.0,Spray,0.0,Tea,770.0
Raichur,Karnataka,2996.6,166.0,Spray,0.0,Tea,395.0
Raichur,Karnataka,2996.6,167.0,Spray,0.0,Paddy,187.0
Raichur,Karnataka,3522.8,168.0,Spray,0.0,Paddy,187.0
Raichur,Karnataka,3522.8,169.0,Spray,0.0,Paddy,121.0
Raichur,Karnataka,3522.8,170.0,Spray,0.0,Paddy,103.0
Raichur,Karnataka,3729.8,171.0,Spray,0.0,Paddy,71.0
Raichur,Karnataka,3729.8,172.0,Spray,0.0,Paddy,3961.0
Raichur,Karnataka,3729.8,173.0,Spray,0.0,Paddy,4247.0
Raichur,Karnataka,2746.2,174.0,Spray,0.0,Paddy,3290.0
Raichur,Karnataka,2746.2,175.0,Spray,0.0,Paddy,3138.0
Raichur,Karnataka,2746.2,176.0,Spray,0.0,Paddy,3423.0
Raichur,Karnataka,3360.0,177.0,Spray,0.0,Paddy,3899.0
Bangalore,Karnataka,3360.0,178.0,Spray,0.0,Paddy,4015.0
Bangalore,Karnataka,3360.0,179.0,Spray,0.0,Paddy,4279.0
Bangalore,Karnataka,3605.4,180.0,Spray,0.0,Paddy,4167.0
Bangalore,Karnataka,3605.4,181.0,Spray,0.0,Paddy,4479.0
Bangalore,Karnataka,3605.4,182.0,Spray,0.0,Groundnut,3699.0
Bangalore,Karnataka,3512.4,183.0,Spray,0.0,Groundnut,4904.0
Bangalore,Karnataka,3512.4,184.0,Spray,0.0,Groundnut,2821.0
Bangalore,Karnataka,3512.4,185.0,Spray,0.0,Groundnut,3472.0
Bangalore,Karnataka,3296.0,186.0,Spray,0.0,Groundnut,3647.0
Bangalore,Karnataka,3296.0,187.0,Spray,0.0,Groundnut,393.0
Bangalore,Karnataka,3296.0,188.0,Spray,0.0,Groundnut,167.0
Bangalore,Karnataka,3550.0,189.0,Spray,0.0,Groundnut,71.0
Bangalore,Karnataka,3550.0,190.0,Spray,0.0,Groundnut,52.0
Bangalore,Karnataka,3654.0,192.0,Spray,0.0,Groundnut,2783.0
Bangalore,Karnataka,3654.0,193.0,Spray,0.0,Groundnut,1533.0
Davangere,Karnataka,3654.0,194.0,Spray,0.0,Groundnut,1647.0
Davangere,Karnataka,3105.0,201.0,Spray,0.0,Blackgram,395.0
Davangere,Karnataka,3105.0,202.0,Drip,0.0,Blackgram,187.0
Davangere,Karnataka,3105.0,203.0,Drip,0.0,Blackgram,187.0
Davangere,Karnataka,2903.1,206.0,Drip,0.0,Blackgram,71.0
Davangere,Karnataka,2903.1,207.0,Drip,0.0,Blackgram,3961.0
Davangere,Karnataka,2903.1,208.0,Drip,0.0,Blackgram,4247.0
Davangere,Karnataka,2996.6,209.0,Drip,0.0,Blackgram,3290.0
Davangere,Karnataka,2996.6,210.0,Drip,0.0,Blackgram,3138.0
Davangere,Karnataka,2996.6,211.0,Drip,0.0,Blackgram,3423.0
Davangere,Karnataka,3522.8,212.0,Drip,0.0,Cashew,3899.0
Davangere,Karnataka,3522.8,213.0,Drip,0.0,Cashew,4015.0
Davangere,Karnataka,3522.8,214.0,Drip,0.0,Cashew,4279.0
Davangere,Karnataka,3729.8,215.0,Drip,0.0,Cashew,4167.0
Davangere,Karnataka,3729.8,216.0,Drip,0.0,Cashew,4479.0
Davangere,Karnataka,3729.8,217.0,Drip,0.0,Cashew,3699.0
Davangere,Karnataka,2746.2,218.0,Drip,0.0,Cashew,4904.0
Davangere,Karnataka,2746.2,219.0,Drip,0.0,Cashew,2821.0
Davangere,Karnataka,2746.2,220.0,Drip,0.0,Cashew,3472.0
Davangere,Karnataka,3360.0,221.0,Drip,0.0,Cashew,3647.0
Davangere,Karnataka,3360.0,222.0,Drip,0.0,Cashew,393.0
Davangere,Karnataka,3360.0,27.0,Drip,0.0,Cashew,167.0
Davangere,Karnataka,3605.4,27.0,Drip,0.0,Cashew,71.0
Davangere,Karnataka,3605.4,27.0,Drip,0.0,Cashew,52.0
Davangere,Karnataka,3605.4,27.0,Drip,0.0,Cashew,2570.0
Davangere,Karnataka,3512.4,27.2,Drip,0.0,Coconut,1402.0
Davangere,Karnataka,3296.0,27.0,Drip,0.0,Coconut,1132.0
Davangere,Karnataka,3550.0,27.0,Drip,0.0,Coconut,804.0
